Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2022-11-01;1;347,713;0,000
2022-11-01;2;403,050;0,000
2022-11-01;3;533,638;0,000
2022-11-01;4;720,525;0,000
2022-11-01;5;740,113;0,000
2022-11-01;6;828,575;0,000
2022-11-01;7;977,725;18,513
2022-11-01;8;785,700;272,863
2022-11-01;9;740,013;862,038
2022-11-01;10;691,338;1482,425
2022-11-01;11;676,525;1980,450
2022-11-01;12;645,925;2204,200
2022-11-01;13;633,838;2148,688
2022-11-01;14;622,788;1760,725
2022-11-01;15;633,763;1077,013
2022-11-01;16;697,550;375,813
2022-11-01;17;901,438;108,250
2022-11-01;18;1174,575;41,000
2022-11-01;19;1304,375;0,000
2022-11-01;20;1459,325;0,000
2022-11-01;21;1697,888;0,000
2022-11-01;22;1633,825;0,000
2022-11-01;23;1504,450;0,000
2022-11-01;24;1424,050;0,000
2022-11-02;1;1393,138;0,000
2022-11-02;2;1246,813;0,000
2022-11-02;3;1296,325;0,000
2022-11-02;4;1333,113;0,000
2022-11-02;5;1394,713;0,000
2022-11-02;6;1555,825;0,000
2022-11-02;7;1671,100;11,388
2022-11-02;8;1907,100;336,138
2022-11-02;9;1827,463;1340,000
2022-11-02;10;1461,500;2514,863
2022-11-02;11;1318,588;3320,025
2022-11-02;12;1571,863;3832,038
2022-11-02;13;1952,138;3621,850
2022-11-02;14;2235,813;3149,638
2022-11-02;15;2183,300;1872,900
2022-11-02;16;2050,088;593,288
2022-11-02;17;2546,913;90,125
2022-11-02;18;3243,413;22,425
2022-11-02;19;3484,613;0,000
2022-11-02;20;3817,625;0,000
2022-11-02;21;3705,225;0,000
2022-11-02;22;3804,663;0,000
2022-11-02;23;3809,575;0,000
2022-11-02;24;3534,575;0,000
2022-11-03;1;3272,125;0,000
2022-11-03;2;3036,088;0,000
2022-11-03;3;2644,038;0,000
2022-11-03;4;2353,150;0,000
2022-11-03;5;2188,800;0,000
2022-11-03;6;2059,213;0,000
2022-11-03;7;1944,938;28,975
2022-11-03;8;1888,600;764,925
2022-11-03;9;1676,975;2489,375
2022-11-03;10;1244,525;3848,388
2022-11-03;11;840,563;4718,038
2022-11-03;12;954,500;4979,188
2022-11-03;13;1104,950;4653,038
2022-11-03;14;1098,825;3831,100
2022-11-03;15;1070,238;2389,338
2022-11-03;16;1360,988;658,413
2022-11-03;17;2355,813;108,363
2022-11-03;18;3614,000;37,013
2022-11-03;19;4303,675;0,000
2022-11-03;20;4739,863;0,000
2022-11-03;21;4950,025;0,000
2022-11-03;22;5065,013;0,000
2022-11-03;23;5069,313;0,000
2022-11-03;24;4991,588;0,000
2022-11-04;1;4777,700;0,000
2022-11-04;2;4480,425;0,000
2022-11-04;3;4283,313;0,000
2022-11-04;4;4272,513;0,000
2022-11-04;5;4148,838;0,000
2022-11-04;6;4013,225;0,000
2022-11-04;7;4000,175;19,863
2022-11-04;8;3829,013;329,388
2022-11-04;9;3218,525;1199,513
2022-11-04;10;2333,463;1843,100
2022-11-04;11;1824,925;2173,138
2022-11-04;12;1625,363;2132,575
2022-11-04;13;1658,313;2015,613
2022-11-04;14;1596,963;1555,875
2022-11-04;15;1533,538;728,425
2022-11-04;16;1648,913;187,325
2022-11-04;17;1905,088;86,475
2022-11-04;18;2142,575;34,163
2022-11-04;19;2185,350;0,000
2022-11-04;20;2121,363;0,000
2022-11-04;21;2088,950;0,000
2022-11-04;22;2121,625;0,000
2022-11-04;23;1988,338;0,000
2022-11-04;24;1881,975;0,000
2022-11-05;1;1962,700;0,000
2022-11-05;2;2212,838;0,000
2022-11-05;3;2483,313;0,000
2022-11-05;4;2461,800;0,000
2022-11-05;5;2457,438;0,000
2022-11-05;6;2654,075;0,000
2022-11-05;7;2754,813;18,363
2022-11-05;8;2603,325;107,200
2022-11-05;9;2122,975;330,938
2022-11-05;10;1877,888;602,575
2022-11-05;11;1821,200;920,013
2022-11-05;12;1791,488;1081,975
2022-11-05;13;1759,088;1099,888
2022-11-05;14;1721,488;994,338
2022-11-05;15;1648,150;767,325
2022-11-05;16;1469,463;341,225
2022-11-05;17;1500,650;72,813
2022-11-05;18;1704,888;37,975
2022-11-05;19;1950,263;0,000
2022-11-05;20;2145,038;0,000
2022-11-05;21;2257,850;0,000
2022-11-05;22;2151,088;0,000
2022-11-05;23;2226,363;0,000
2022-11-05;24;2252,225;0,000
2022-11-06;1;2166,900;0,000
2022-11-06;2;2090,188;0,000
2022-11-06;3;1968,638;0,000
2022-11-06;4;1880,225;0,000
2022-11-06;5;1738,538;0,000
2022-11-06;6;1835,875;0,000
2022-11-06;7;1923,875;10,625
2022-11-06;8;2170,500;364,063
2022-11-06;9;2196,838;1447,150
2022-11-06;10;1680,213;2598,100
2022-11-06;11;1550,525;3491,450
2022-11-06;12;1609,925;3923,638
2022-11-06;13;1819,650;3857,100
2022-11-06;14;1887,650;3257,463
2022-11-06;15;1821,813;2112,475
2022-11-06;16;1830,863;612,850
2022-11-06;17;2364,113;80,000
2022-11-06;18;3303,050;35,763
2022-11-06;19;4102,213;0,000
2022-11-06;20;4341,625;0,000
2022-11-06;21;4614,913;0,000
2022-11-06;22;4696,938;0,000
2022-11-06;23;4655,725;0,000
2022-11-06;24;4586,463;0,000
2022-11-07;1;4561,588;0,000
2022-11-07;2;4327,375;0,000
2022-11-07;3;4113,200;0,000
2022-11-07;4;3935,963;0,000
2022-11-07;5;3765,513;0,000
2022-11-07;6;3598,163;0,000
2022-11-07;7;3390,688;7,488
2022-11-07;8;3341,938;158,638
2022-11-07;9;3191,625;580,088
2022-11-07;10;2891,238;1269,700
2022-11-07;11;2684,063;1848,225
2022-11-07;12;2499,638;2242,863
2022-11-07;13;2379,213;2174,500
2022-11-07;14;2297,200;1845,638
2022-11-07;15;2350,338;1296,013
2022-11-07;16;2494,100;359,063
2022-11-07;17;3106,200;34,613
2022-11-07;18;3812,163;0,000
2022-11-07;19;4168,363;0,000
2022-11-07;20;4050,213;0,000
2022-11-07;21;3959,863;0,000
2022-11-07;22;3967,463;0,000
2022-11-07;23;3830,425;0,000
2022-11-07;24;3749,075;0,000
2022-11-08;1;3574,700;0,000
2022-11-08;2;3535,425;0,000
2022-11-08;3;3425,338;0,000
2022-11-08;4;3442,775;0,000
2022-11-08;5;3491,700;0,000
2022-11-08;6;3301,988;0,000
2022-11-08;7;3178,663;8,663
2022-11-08;8;3110,188;411,413
2022-11-08;9;2703,013;1697,575
2022-11-08;10;1994,488;3129,413
2022-11-08;11;1421,025;4042,600
2022-11-08;12;1324,775;4568,213
2022-11-08;13;1475,513;4497,175
2022-11-08;14;1665,338;3652,450
2022-11-08;15;1776,075;2195,463
2022-11-08;16;2140,588;592,650
2022-11-08;17;3069,413;37,913
2022-11-08;18;4037,875;0,000
2022-11-08;19;4733,963;0,000
2022-11-08;20;5080,163;0,000
2022-11-08;21;5142,875;0,000
2022-11-08;22;5034,225;0,000
2022-11-08;23;4972,913;0,000
2022-11-08;24;4892,938;0,000
2022-11-09;1;4499,850;0,000
2022-11-09;2;4136,775;0,000
2022-11-09;3;4023,763;0,000
2022-11-09;4;3877,600;0,000
2022-11-09;5;3750,763;0,000
2022-11-09;6;3884,000;0,000
2022-11-09;7;3949,363;13,263
2022-11-09;8;3816,950;348,738
2022-11-09;9;3448,388;1385,525
2022-11-09;10;2939,000;2262,400
2022-11-09;11;2504,200;2590,513
2022-11-09;12;2332,450;2512,425
2022-11-09;13;2334,475;2242,613
2022-11-09;14;2333,550;1770,263
2022-11-09;15;2311,525;1120,188
2022-11-09;16;2497,613;381,150
2022-11-09;17;3053,650;40,850
2022-11-09;18;3437,400;0,000
2022-11-09;19;3796,438;0,000
2022-11-09;20;3909,425;0,000
2022-11-09;21;3804,513;0,000
2022-11-09;22;3653,913;0,000
2022-11-09;23;3520,800;0,000
2022-11-09;24;3437,000;0,000
2022-11-10;1;3509,300;0,000
