Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2023-02-01;1;7474,350;0,000
2023-02-01;2;7482,413;0,000
2023-02-01;3;7476,288;0,000
2023-02-01;4;7512,000;0,000
2023-02-01;5;7586,188;0,000
2023-02-01;6;7593,388;0,000
2023-02-01;7;7603,025;0,000
2023-02-01;8;7446,813;62,788
2023-02-01;9;7346,688;327,338
2023-02-01;10;7187,513;761,700
2023-02-01;11;7026,025;1103,625
2023-02-01;12;7251,600;1360,225
2023-02-01;13;7202,863;1425,488
2023-02-01;14;7062,925;1110,638
2023-02-01;15;6954,325;788,350
2023-02-01;16;6405,213;391,450
2023-02-01;17;6053,750;63,225
2023-02-01;18;5992,588;0,000
2023-02-01;19;5877,338;0,000
2023-02-01;20;6034,238;0,000
2023-02-01;21;5870,588;0,000
2023-02-01;22;5894,825;0,000
2023-02-01;23;5844,463;0,000
2023-02-01;24;5747,613;0,000
2023-02-02;1;5680,375;0,000
2023-02-02;2;5405,425;0,000
2023-02-02;3;5133,538;0,000
2023-02-02;4;5069,300;0,000
2023-02-02;5;5043,550;0,000
2023-02-02;6;5137,075;0,000
2023-02-02;7;5292,963;0,000
2023-02-02;8;5014,050;51,663
2023-02-02;9;5159,425;272,388
2023-02-02;10;5207,925;709,713
2023-02-02;11;5222,213;1224,525
2023-02-02;12;5555,438;1378,375
2023-02-02;13;5831,900;1328,938
2023-02-02;14;5805,900;1367,675
2023-02-02;15;5569,388;932,500
2023-02-02;16;5131,325;467,538
2023-02-02;17;4671,388;126,313
2023-02-02;18;4315,575;0,000
2023-02-02;19;4050,975;0,000
2023-02-02;20;3732,963;0,000
2023-02-02;21;3206,263;0,000
2023-02-02;22;2668,738;0,000
2023-02-02;23;2428,663;0,000
2023-02-02;24;2220,863;0,000
2023-02-03;1;2083,488;0,000
2023-02-03;2;2108,925;0,000
2023-02-03;3;2030,188;0,000
2023-02-03;4;2188,650;0,000
2023-02-03;5;2199,575;0,000
2023-02-03;6;2276,813;0,000
2023-02-03;7;2618,150;0,000
2023-02-03;8;3131,375;111,725
2023-02-03;9;3805,825;404,088
2023-02-03;10;4405,513;902,763
2023-02-03;11;4809,225;1152,263
2023-02-03;12;5170,888;1143,888
2023-02-03;13;5352,963;997,088
2023-02-03;14;5806,338;764,038
2023-02-03;15;6326,200;547,200
2023-02-03;16;6336,750;264,963
2023-02-03;17;5978,138;74,263
2023-02-03;18;5638,025;0,000
2023-02-03;19;5485,675;0,000
2023-02-03;20;5357,113;0,000
2023-02-03;21;5708,913;0,000
2023-02-03;22;5944,525;0,000
2023-02-03;23;6221,388;0,000
2023-02-03;24;6292,063;0,000
2023-02-04;1;6169,525;0,000
2023-02-04;2;5926,438;0,000
2023-02-04;3;5792,775;0,000
2023-02-04;4;5490,438;0,000
2023-02-04;5;5325,238;0,000
2023-02-04;6;4838,388;0,000
2023-02-04;7;4585,400;0,000
2023-02-04;8;4196,488;47,525
2023-02-04;9;3696,925;449,325
2023-02-04;10;3692,363;1085,338
