Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2021-09-01;1;2989,250;0,450
2021-09-01;2;2818,988;0,038
2021-09-01;3;2827,638;0,000
2021-09-01;4;2836,275;0,000
2021-09-01;5;2863,763;0,000
2021-09-01;6;2816,163;0,163
2021-09-01;7;2593,050;42,213
2021-09-01;8;2262,675;245,025
2021-09-01;9;1964,188;549,613
2021-09-01;10;1919,725;942,763
2021-09-01;11;2005,063;1375,413
2021-09-01;12;2111,363;1558,663
2021-09-01;13;2230,938;1880,000
2021-09-01;14;2429,650;1915,588
2021-09-01;15;2578,788;1921,375
2021-09-01;16;2547,413;1710,750
2021-09-01;17;2586,813;1243,725
2021-09-01;18;2313,038;956,888
2021-09-01;19;1958,888;500,400
2021-09-01;20;1882,250;102,675
2021-09-01;21;2035,563;1,025
2021-09-01;22;2022,963;0,000
2021-09-01;23;1795,488;0,000
2021-09-01;24;1715,488;0,000
2021-09-02;1;1642,388;0,000
2021-09-02;2;1640,925;0,063
2021-09-02;3;1642,100;0,088
2021-09-02;4;1654,675;0,000
2021-09-02;5;1770,288;0,000
2021-09-02;6;1818,438;0,375
2021-09-02;7;1827,975;54,900
2021-09-02;8;1413,488;351,563
2021-09-02;9;1079,388;863,475
2021-09-02;10;1164,400;1310,125
2021-09-02;11;1478,700;1794,763
2021-09-02;12;1692,338;2202,738
2021-09-02;13;1714,700;2569,363
2021-09-02;14;1632,163;2413,138
2021-09-02;15;1591,138;2389,525
2021-09-02;16;1481,950;2150,638
2021-09-02;17;1477,375;1670,313
2021-09-02;18;1359,113;1117,275
2021-09-02;19;923,138;642,363
2021-09-02;20;752,850;128,950
2021-09-02;21;832,725;0,575
2021-09-02;22;955,613;0,000
2021-09-02;23;944,025;0,000
2021-09-02;24;1026,863;0,050
2021-09-03;1;1144,713;0,000
2021-09-03;2;1408,363;0,000
2021-09-03;3;1631,838;0,000
2021-09-03;4;1867,050;0,000
2021-09-03;5;2234,100;0,000
2021-09-03;6;2522,613;0,463
2021-09-03;7;2746,338;62,150
2021-09-03;8;3041,563;426,113
2021-09-03;9;2798,313;1233,588
2021-09-03;10;2904,225;2075,175
2021-09-03;11;3257,475;2909,000
2021-09-03;12;3092,363;3151,138
2021-09-03;13;2901,588;3210,238
2021-09-03;14;2616,513;3144,875
2021-09-03;15;2471,475;2885,763
2021-09-03;16;2441,950;2390,350
2021-09-03;17;2120,788;1711,100
2021-09-03;18;1754,075;1031,688
2021-09-03;19;1342,338;646,463
2021-09-03;20;1132,050;114,700
2021-09-03;21;1114,925;0,400
2021-09-03;22;1034,663;0,000
2021-09-03;23;980,275;0,000
2021-09-03;24;852,725;0,000
2021-09-04;1;696,338;0,013
2021-09-04;2;615,213;0,100
2021-09-04;3;559,250;0,050
2021-09-04;4;556,425;0,013
2021-09-04;5;581,013;0,025
2021-09-04;6;570,438;0,288
2021-09-04;7;633,200;59,663
2021-09-04;8;532,563;489,013
2021-09-04;9;296,000;1121,688
2021-09-04;10;168,538;1763,438
2021-09-04;11;143,875;2282,575
2021-09-04;12;134,825;2664,213
2021-09-04;13;163,313;2638,425
2021-09-04;14;217,300;2741,525
2021-09-04;15;298,088;2583,838
2021-09-04;16;381,888;2072,488
