Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2021-08-01;1;2309,200;0,000
2021-08-01;2;2282,613;0,000
2021-08-01;3;2016,925;0,000
2021-08-01;4;1873,925;0,000
2021-08-01;5;1775,500;0,038
2021-08-01;6;1450,250;37,925
2021-08-01;7;1197,100;245,413
2021-08-01;8;747,538;684,088
2021-08-01;9;562,950;1150,750
2021-08-01;10;548,475;1435,938
2021-08-01;11;546,563;1616,713
2021-08-01;12;509,488;1392,963
2021-08-01;13;472,725;1215,488
2021-08-01;14;457,013;1088,000
2021-08-01;15;436,763;1100,225
2021-08-01;16;518,163;1196,163
2021-08-01;17;565,763;997,825
2021-08-01;18;460,925;624,938
2021-08-01;19;329,063;394,588
2021-08-01;20;374,875;203,475
2021-08-01;21;465,975;45,538
2021-08-01;22;548,863;0,888
2021-08-01;23;646,638;0,000
2021-08-01;24;762,838;0,000
2021-08-02;1;898,563;0,000
2021-08-02;2;1100,163;0,000
2021-08-02;3;1197,313;0,013
2021-08-02;4;1249,438;0,038
2021-08-02;5;1451,338;0,075
2021-08-02;6;1488,800;15,700
2021-08-02;7;1424,725;102,713
2021-08-02;8;1315,250;352,350
2021-08-02;9;1388,900;687,838
2021-08-02;10;1754,325;1073,125
2021-08-02;11;2273,663;1574,038
2021-08-02;12;2575,213;1837,100
2021-08-02;13;2839,538;2065,650
2021-08-02;14;3105,750;2087,913
2021-08-02;15;3252,188;2131,213
2021-08-02;16;3153,125;1846,050
2021-08-02;17;3080,763;1666,438
2021-08-02;18;2855,150;1134,113
2021-08-02;19;2416,300;953,813
2021-08-02;20;1854,025;428,350
2021-08-02;21;1652,725;84,350
2021-08-02;22;1784,013;0,475
2021-08-02;23;2036,575;0,000
2021-08-02;24;2193,850;0,000
2021-08-03;1;2141,550;0,000
2021-08-03;2;1982,475;0,000
2021-08-03;3;1827,225;0,000
2021-08-03;4;1793,113;0,000
2021-08-03;5;1609,500;0,000
2021-08-03;6;1544,538;26,875
2021-08-03;7;1166,013;290,375
2021-08-03;8;615,525;858,038
2021-08-03;9;404,813;1489,588
2021-08-03;10;450,388;2133,213
2021-08-03;11;512,750;2471,563
2021-08-03;12;619,138;2384,638
2021-08-03;13;714,638;2318,413
2021-08-03;14;710,475;2158,850
2021-08-03;15;723,163;2027,425
2021-08-03;16;679,938;2013,900
2021-08-03;17;489,338;1729,375
2021-08-03;18;408,175;1328,613
2021-08-03;19;225,875;718,850
2021-08-03;20;175,200;305,675
2021-08-03;21;244,363;52,925
2021-08-03;22;308,563;0,288
2021-08-03;23;395,538;0,000
2021-08-03;24;352,400;0,000
2021-08-04;1;311,113;0,000
2021-08-04;2;336,413;0,000
2021-08-04;3;184,750;0,000
2021-08-04;4;178,563;0,000
2021-08-04;5;107,575;0,000
2021-08-04;6;101,575;25,750
2021-08-04;7;88,563;161,888
2021-08-04;8;82,213;511,238
2021-08-04;9;79,063;830,788
2021-08-04;10;50,838;1154,675
2021-08-04;11;59,175;1423,075
2021-08-04;12;54,325;1476,075
2021-08-04;13;88,000;1640,025
2021-08-04;14;127,038;1765,363
2021-08-04;15;170,913;1816,600
2021-08-04;16;186,350;1619,688
2021-08-04;17;191,488;1465,225
2021-08-04;18;206,875;1258,500
2021-08-04;19;190,775;767,163
2021-08-04;20;162,250;379,263
2021-08-04;21;183,125;75,488
2021-08-04;22;193,363;0,325
2021-08-04;23;226,625;0,000
2021-08-04;24;248,663;0,000
2021-08-05;1;274,863;0,000
2021-08-05;2;280,963;0,000
2021-08-05;3;335,175;0,000
2021-08-05;4;349,338;0,000
2021-08-05;5;405,525;0,000
2021-08-05;6;585,550;14,313
2021-08-05;7;793,813;153,875
2021-08-05;8;600,375;423,575
2021-08-05;9;361,038;838,288
2021-08-05;10;383,925;1161,500
2021-08-05;11;430,363;1420,775
2021-08-05;12;528,213;1616,638
2021-08-05;13;632,200;1519,600
2021-08-05;14;837,838;1311,600
2021-08-05;15;1197,425;1114,913
2021-08-05;16;1363,450;944,000
2021-08-05;17;1405,250;809,025
2021-08-05;18;1481,688;607,038
2021-08-05;19;1416,338;363,613
2021-08-05;20;1402,238;169,888
2021-08-05;21;1486,550;31,175
2021-08-05;22;1563,300;0,113
2021-08-05;23;1774,213;0,000
2021-08-05;24;1890,338;0,000
2021-08-06;1;1849,425;0,000
2021-08-06;2;1925,838;0,000
2021-08-06;3;1923,863;0,000
2021-08-06;4;1978,700;0,000
2021-08-06;5;2036,863;0,000
2021-08-06;6;2161,638;3,475
2021-08-06;7;2241,588;83,663
2021-08-06;8;2180,638;197,450
2021-08-06;9;2176,563;283,125
2021-08-06;10;2275,775;512,900
2021-08-06;11;2408,538;810,850
2021-08-06;12;2494,613;942,075
2021-08-06;13;2601,588;1097,188
2021-08-06;14;2596,200;1006,800
