Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2022-02-01;1;1221,263;0,000
2022-02-01;2;1429,725;0,000
2022-02-01;3;1564,125;0,000
2022-02-01;4;1469,763;0,000
2022-02-01;5;1421,925;0,000
2022-02-01;6;1484,250;0,000
2022-02-01;7;1647,813;0,000
2022-02-01;8;1822,500;38,700
2022-02-01;9;2155,500;212,013
2022-02-01;10;2250,988;458,450
2022-02-01;11;2351,813;781,150
2022-02-01;12;2579,400;1055,938
2022-02-01;13;2774,925;1003,825
2022-02-01;14;2881,375;907,688
2022-02-01;15;3116,525;671,938
2022-02-01;16;3357,713;382,000
2022-02-01;17;3895,325;120,163
2022-02-01;18;4453,788;2,838
2022-02-01;19;4692,863;0,000
2022-02-01;20;4687,075;0,000
2022-02-01;21;4782,338;0,000
2022-02-01;22;5003,113;0,000
2022-02-01;23;5113,138;0,000
2022-02-01;24;5082,675;0,000
2022-02-02;1;4709,450;0,000
2022-02-02;2;4690,575;0,000
2022-02-02;3;4857,650;0,000
2022-02-02;4;4707,313;0,000
2022-02-02;5;4582,213;0,000
2022-02-02;6;4343,575;0,000
2022-02-02;7;4218,825;0,000
2022-02-02;8;3947,700;15,650
2022-02-02;9;3635,313;89,638
2022-02-02;10;3482,388;304,613
2022-02-02;11;3382,813;556,675
2022-02-02;12;3520,350;744,263
2022-02-02;13;3729,375;666,650
2022-02-02;14;3665,500;681,050
2022-02-02;15;3640,238;488,450
2022-02-02;16;3656,163;277,138
2022-02-02;17;3690,438;90,588
2022-02-02;18;3545,275;2,888
2022-02-02;19;3298,263;0,000
2022-02-02;20;2966,975;0,000
2022-02-02;21;2768,163;0,000
2022-02-02;22;2439,250;0,000
2022-02-02;23;2184,488;0,000
2022-02-02;24;2039,925;0,000
2022-02-03;1;1916,663;0,000
2022-02-03;2;1943,925;0,000
2022-02-03;3;1748,063;0,000
2022-02-03;4;1697,388;0,000
2022-02-03;5;1672,475;0,000
2022-02-03;6;1668,438;0,000
2022-02-03;7;1755,838;0,000
2022-02-03;8;1741,313;25,388
2022-02-03;9;1665,213;145,813
2022-02-03;10;1457,788;572,938
2022-02-03;11;1156,050;1053,175
2022-02-03;12;1027,100;1476,363
2022-02-03;13;976,388;1480,650
2022-02-03;14;939,225;1465,088
2022-02-03;15;913,213;1137,975
2022-02-03;16;1129,100;612,000
2022-02-03;17;1428,238;143,375
2022-02-03;18;1780,575;3,213
2022-02-03;19;2125,588;0,000
2022-02-03;20;2305,850;0,000
2022-02-03;21;2255,875;0,000
2022-02-03;22;2191,713;0,000
2022-02-03;23;2067,450;0,000
2022-02-03;24;2032,063;0,000
2022-02-04;1;1993,425;0,000
2022-02-04;2;1942,375;0,000
2022-02-04;3;1883,650;0,000
2022-02-04;4;1760,600;0,000
2022-02-04;5;1793,638;0,000
2022-02-04;6;1800,850;0,000
2022-02-04;7;1807,525;0,000
2022-02-04;8;1776,663;19,650
2022-02-04;9;1828,363;113,838
2022-02-04;10;1853,463;287,888
2022-02-04;11;1891,225;478,263
2022-02-04;12;1894,225;610,988
2022-02-04;13;1920,300;659,838
2022-02-04;14;1996,150;630,825
2022-02-04;15;2160,275;515,338
2022-02-04;16;2484,225;296,113
2022-02-04;17;2988,838;82,925
2022-02-04;18;3389,863;2,013
2022-02-04;19;3772,388;0,000
2022-02-04;20;4063,800;0,000
2022-02-04;21;4523,800;0,000
2022-02-04;22;4906,300;0,000
2022-02-04;23;5015,150;0,000
2022-02-04;24;5364,875;0,000
2022-02-05;1;5553,163;0,000
2022-02-05;2;5777,113;0,000
2022-02-05;3;5814,025;0,000
2022-02-05;4;5978,488;0,000
2022-02-05;5;6105,925;0,000
2022-02-05;6;6094,375;0,000
2022-02-05;7;6070,288;0,000
2022-02-05;8;5861,263;30,225
2022-02-05;9;5909,325;178,363
2022-02-05;10;6002,913;414,238
2022-02-05;11;5960,275;694,663
2022-02-05;12;6047,575;1054,900
2022-02-05;13;6020,275;1197,988
2022-02-05;14;5887,200;1035,875
2022-02-05;15;5770,863;933,125
2022-02-05;16;5473,900;511,163
2022-02-05;17;5241,500;152,938
2022-02-05;18;5114,575;2,600
2022-02-05;19;5164,663;0,000
2022-02-05;20;5304,688;0,000
2022-02-05;21;5261,913;0,000
2022-02-05;22;5182,600;0,000
2022-02-05;23;5288,075;0,000
2022-02-05;24;5323,988;0,000
2022-02-06;1;5445,450;0,000
2022-02-06;2;5455,038;0,000
2022-02-06;3;5677,763;0,000
2022-02-06;4;5862,513;0,000
2022-02-06;5;6074,138;0,000
2022-02-06;6;6174,325;0,000
2022-02-06;7;6256,425;0,000
2022-02-06;8;6262,800;37,875
2022-02-06;9;6288,663;172,200
2022-02-06;10;6331,350;417,800
2022-02-06;11;6362,563;646,113
2022-02-06;12;6325,713;772,013
2022-02-06;13;6176,288;729,000
2022-02-06;14;5959,563;656,238
2022-02-06;15;5706,338;511,875
2022-02-06;16;5486,863;293,038
2022-02-06;17;5607,650;107,363
2022-02-06;18;5907,750;3,313
2022-02-06;19;5896,713;0,000
2022-02-06;20;5926,338;0,000
2022-02-06;21;5886,713;0,000
2022-02-06;22;5875,313;0,000
2022-02-06;23;5724,875;0,000
2022-02-06;24;5191,475;0,000
2022-02-07;1;4822,163;0,000
2022-02-07;2;4527,288;0,000
2022-02-07;3;4106,300;0,000
2022-02-07;4;3683,363;0,000
2022-02-07;5;3644,575;0,000
2022-02-07;6;3928,525;0,000
2022-02-07;7;4005,825;0,000
2022-02-07;8;4235,063;29,913
2022-02-07;9;4428,900;135,450
2022-02-07;10;4463,600;339,650
2022-02-07;11;4774,013;633,138
2022-02-07;12;5178,363;828,138
2022-02-07;13;5595,525;857,475
2022-02-07;14;5638,238;871,975
2022-02-07;15;5633,788;628,488
2022-02-07;16;5620,200;462,413
2022-02-07;17;5522,113;180,663
2022-02-07;18;5482,713;8,625
2022-02-07;19;5552,275;0,000
2022-02-07;20;5528,600;0,000
2022-02-07;21;5504,513;0,000
2022-02-07;22;5513,300;0,000
2022-02-07;23;5387,663;0,000
2022-02-07;24;5258,175;0,000
2022-02-08;1;4980,263;0,000
2022-02-08;2;4479,438;0,000
2022-02-08;3;4252,888;0,000
2022-02-08;4;4267,875;0,000
2022-02-08;5;4192,150;0,000
2022-02-08;6;4095,063;0,000
2022-02-08;7;3861,388;0,000
2022-02-08;8;4024,963;29,938
2022-02-08;9;4318,325;165,238
2022-02-08;10;4724,750;492,000
2022-02-08;11;5043,675;827,538
2022-02-08;12;5196,413;1075,350
2022-02-08;13;5463,475;1074,975
2022-02-08;14;5769,375;784,500
2022-02-08;15;6094,250;530,800
2022-02-08;16;6261,375;240,600
2022-02-08;17;6236,600;77,225
2022-02-08;18;6238,563;2,663
2022-02-08;19;6236,500;0,000
2022-02-08;20;6230,875;0,000
2022-02-08;21;6151,563;0,000
2022-02-08;22;5937,488;0,000
2022-02-08;23;5710,488;0,000
2022-02-08;24;5592,475;0,000
2022-02-09;1;5473,788;0,000
2022-02-09;2;5046,863;0,000
2022-02-09;3;4574,675;0,000
2022-02-09;4;4297,988;0,000
2022-02-09;5;4036,863;0,000
2022-02-09;6;3726,538;0,000
2022-02-09;7;3632,788;0,000
2022-02-09;8;3547,925;32,513
2022-02-09;9;3554,663;209,138
2022-02-09;10;3935,288;584,825
2022-02-09;11;4351,013;771,563
2022-02-09;12;4671,838;842,513
2022-02-09;13;5022,375;891,263
2022-02-09;14;5100,563;766,025
2022-02-09;15;5153,500;511,663
2022-02-09;16;5129,850;256,138
2022-02-09;17;5146,238;107,275
2022-02-09;18;5219,225;2,738
2022-02-09;19;5292,575;0,000
2022-02-09;20;5263,500;0,000
2022-02-09;21;5333,225;0,000
2022-02-09;22;5097,663;0,000
2022-02-09;23;4824,300;0,000
2022-02-09;24;4588,388;0,000
2022-02-10;1;4348,675;0,000
2022-02-10;2;3912,463;0,000
2022-02-10;3;3422,213;0,000
2022-02-10;4;3038,425;0,000
2022-02-10;5;2700,350;0,000
2022-02-10;6;2457,200;0,000
2022-02-10;7;2229,938;0,025
2022-02-10;8;2164,575;30,675
2022-02-10;9;2038,100;214,925
2022-02-10;10;1810,063;488,288
2022-02-10;11;1699,125;756,525
2022-02-10;12;1664,650;1176,313
2022-02-10;13;1572,013;1381,225
2022-02-10;14;1438,500;1297,588
2022-02-10;15;1488,563;1114,763
2022-02-10;16;1597,538;533,263
2022-02-10;17;1865,775;167,388
2022-02-10;18;2152,200;5,950
2022-02-10;19;2618,700;0,000
2022-02-10;20;2867,100;0,000
2022-02-10;21;2971,975;0,000
2022-02-10;22;2738,400;0,000
2022-02-10;23;2573,113;0,000
2022-02-10;24;2507,450;0,000
2022-02-11;1;2448,825;0,000
