Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2021-05-01;1;469,588;0,000
2021-05-01;2;433,800;0,000
2021-05-01;3;442,688;0,000
2021-05-01;4;474,938;0,000
2021-05-01;5;544,075;0,000
2021-05-01;6;619,550;16,150
2021-05-01;7;706,163;131,450
2021-05-01;8;621,963;357,263
2021-05-01;9;423,475;609,163
2021-05-01;10;404,425;901,163
2021-05-01;11;359,800;959,850
2021-05-01;12;378,688;1184,313
2021-05-01;13;468,563;1289,813
2021-05-01;14;556,675;1202,525
2021-05-01;15;532,325;1202,175
2021-05-01;16;514,788;994,850
2021-05-01;17;545,425;769,513
2021-05-01;18;639,713;506,475
2021-05-01;19;627,175;320,050
2021-05-01;20;535,613;119,625
2021-05-01;21;498,625;9,313
2021-05-01;22;594,688;0,013
2021-05-01;23;653,950;0,000
2021-05-01;24;770,663;0,000
2021-05-02;1;899,800;0,000
2021-05-02;2;1045,113;0,000
2021-05-02;3;1256,038;0,000
2021-05-02;4;1391,775;0,000
2021-05-02;5;1640,563;0,000
2021-05-02;6;1941,688;7,875
2021-05-02;7;2046,413;55,000
2021-05-02;8;2130,638;120,663
2021-05-02;9;2456,238;219,838
2021-05-02;10;2687,325;400,838
2021-05-02;11;2898,200;586,138
2021-05-02;12;3187,200;476,925
2021-05-02;13;3269,350;533,450
2021-05-02;14;3534,925;770,313
2021-05-02;15;3896,900;650,888
2021-05-02;16;4083,575;593,063
2021-05-02;17;4080,000;407,425
2021-05-02;18;3923,575;286,650
2021-05-02;19;3727,825;245,950
2021-05-02;20;3665,013;80,850
2021-05-02;21;3356,750;6,725
2021-05-02;22;3167,450;0,013
2021-05-02;23;2999,513;0,000
2021-05-02;24;2783,200;0,000
2021-05-03;1;2499,538;0,000
2021-05-03;2;2534,275;0,000
2021-05-03;3;2736,538;0,000
2021-05-03;4;2584,575;0,000
2021-05-03;5;2637,688;0,000
2021-05-03;6;2673,125;12,150
2021-05-03;7;2714,325;79,425
2021-05-03;8;2685,625;322,875
2021-05-03;9;2702,863;650,338
2021-05-03;10;2802,313;978,250
2021-05-03;11;2912,450;1326,800
2021-05-03;12;3037,338;1426,838
2021-05-03;13;3172,650;1581,850
2021-05-03;14;3267,600;1511,563
2021-05-03;15;3466,650;1532,525
2021-05-03;16;3609,650;1263,875
2021-05-03;17;3787,350;1165,475
2021-05-03;18;3551,775;942,613
2021-05-03;19;2618,038;578,163
2021-05-03;20;1999,875;242,700
2021-05-03;21;1670,913;29,650
2021-05-03;22;1720,788;0,063
2021-05-03;23;1806,913;0,000
2021-05-03;24;2091,188;0,000
2021-05-04;1;2202,138;0,000
2021-05-04;2;2281,788;0,000
2021-05-04;3;2358,313;0,000
2021-05-04;4;2473,275;0,000
2021-05-04;5;2505,688;0,000
2021-05-04;6;2525,163;26,113
2021-05-04;7;2620,350;291,125
2021-05-04;8;2395,513;769,225
2021-05-04;9;2053,488;1296,863
2021-05-04;10;2396,413;1771,575
2021-05-04;11;3212,338;2256,563
2021-05-04;12;4092,488;2483,163
2021-05-04;13;4615,875;2334,388
2021-05-04;14;4809,325;1951,600
2021-05-04;15;4931,125;1774,075
2021-05-04;16;4677,313;1381,100
2021-05-04;17;4580,575;940,975
2021-05-04;18;4290,563;675,175
2021-05-04;19;4307,475;384,675
2021-05-04;20;4264,388;191,875
2021-05-04;21;4356,225;22,625
2021-05-04;22;4421,625;0,038
2021-05-04;23;4121,013;0,000
2021-05-04;24;4158,425;0,000
2021-05-05;1;4260,763;0,000
2021-05-05;2;4128,400;0,000
2021-05-05;3;4043,113;0,000
2021-05-05;4;4019,763;0,000
2021-05-05;5;4065,588;0,000
2021-05-05;6;3938,350;26,925
2021-05-05;7;3609,213;194,463
2021-05-05;8;3549,263;595,625
2021-05-05;9;3832,025;1113,063
2021-05-05;10;4162,650;1638,563
2021-05-05;11;4376,463;1999,463
2021-05-05;12;4608,850;2053,188
2021-05-05;13;4748,438;1951,988
2021-05-05;14;4546,363;1638,250
2021-05-05;15;4523,200;1373,863
2021-05-05;16;4427,013;1311,088
2021-05-05;17;4170,113;1062,613
2021-05-05;18;3888,175;762,613
2021-05-05;19;3429,300;570,125
2021-05-05;20;3485,513;192,375
2021-05-05;21;3679,975;31,350
2021-05-05;22;4250,813;0,075
2021-05-05;23;4635,100;0,000
2021-05-05;24;4874,688;0,000
2021-05-06;1;5073,613;0,000
2021-05-06;2;5277,800;0,000
2021-05-06;3;5312,413;0,000
2021-05-06;4;5374,025;0,000
2021-05-06;5;5416,588;0,013
2021-05-06;6;5394,713;34,075
2021-05-06;7;5296,763;317,575
2021-05-06;8;5230,800;915,863
2021-05-06;9;5335,638;1492,613
2021-05-06;10;5400,375;1914,525
2021-05-06;11;5378,838;2285,863
2021-05-06;12;5228,988;2500,675
2021-05-06;13;5073,175;2398,888
2021-05-06;14;4947,613;2355,013
2021-05-06;15;4700,275;2091,225
2021-05-06;16;4440,675;1973,288
2021-05-06;17;4177,063;1543,138
2021-05-06;18;3573,400;1125,738
2021-05-06;19;2937,163;630,113
2021-05-06;20;2095,213;266,925
2021-05-06;21;1549,500;27,288
2021-05-06;22;1237,863;0,088
2021-05-06;23;942,888;0,000
2021-05-06;24;1008,938;0,000
2021-05-07;1;995,763;0,000
2021-05-07;2;874,600;0,000
2021-05-07;3;732,325;0,000
2021-05-07;4;542,750;0,000
2021-05-07;5;428,263;0,013
2021-05-07;6;360,313;21,863
2021-05-07;7;370,650;145,250
2021-05-07;8;340,150;379,800
2021-05-07;9;377,238;668,313
2021-05-07;10;469,463;1088,013
2021-05-07;11;623,525;1227,875
2021-05-07;12;832,388;1270,500
2021-05-07;13;919,700;1445,463
2021-05-07;14;1258,538;1367,963
2021-05-07;15;1394,625;1476,688
2021-05-07;16;1519,713;1097,463
2021-05-07;17;1711,238;1056,000
2021-05-07;18;1962,188;718,063
2021-05-07;19;1994,113;466,763
2021-05-07;20;1837,863;213,050
2021-05-07;21;1671,500;27,800
2021-05-07;22;1713,975;0,100
2021-05-07;23;1954,063;0,000
2021-05-07;24;2388,238;0,000
2021-05-08;1;2511,013;0,000
2021-05-08;2;2606,513;0,000
2021-05-08;3;2638,363;0,000
2021-05-08;4;2550,325;0,000
2021-05-08;5;2504,150;0,025
2021-05-08;6;2258,088;22,988
2021-05-08;7;1873,638;181,475
2021-05-08;8;1510,550;524,175
2021-05-08;9;1392,338;1040,263
2021-05-08;10;1598,838;1541,950
2021-05-08;11;2092,788;1825,438
2021-05-08;12;2404,150;1718,713
2021-05-08;13;2548,288;1822,838
2021-05-08;14;2698,338;2008,450
2021-05-08;15;2534,150;2041,700
2021-05-08;16;2045,013;2545,300
2021-05-08;17;1640,138;2002,825
2021-05-08;18;1143,125;1611,288
2021-05-08;19;697,075;1319,125
2021-05-08;20;304,250;570,200
2021-05-08;21;182,250;49,863
2021-05-08;22;335,950;0,088
2021-05-08;23;728,238;0,000
2021-05-08;24;1278,200;0,000
2021-05-09;1;2009,963;0,050
2021-05-09;2;2557,038;0,050
2021-05-09;3;2866,888;0,000
2021-05-09;4;3126,363;0,000
2021-05-09;5;3220,850;0,138
2021-05-09;6;3132,238;43,075
2021-05-09;7;3051,188;366,300
2021-05-09;8;2538,663;936,838
2021-05-09;9;2113,200;1500,038
2021-05-09;10;2202,575;2114,900
2021-05-09;11;2443,363;2679,175
2021-05-09;12;2596,700;3016,638
2021-05-09;13;2859,900;3140,363
2021-05-09;14;2771,350;3111,350
2021-05-09;15;2913,563;2951,438
2021-05-09;16;2754,950;2743,550
2021-05-09;17;2663,875;2173,213
2021-05-09;18;2434,038;1623,938
