Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2023-03-01;1;1475,600;0,000
2023-03-01;2;1405,675;0,000
2023-03-01;3;1406,163;0,000
2023-03-01;4;1361,338;0,000
2023-03-01;5;1279,925;0,000
2023-03-01;6;1228,063;0,000
2023-03-01;7;1158,450;60,600
2023-03-01;8;995,050;996,775
2023-03-01;9;655,150;2985,488
2023-03-01;10;273,975;4650,888
2023-03-01;11;160,963;5626,038
2023-03-01;12;149,200;6265,625
2023-03-01;13;170,475;6441,350
2023-03-01;14;190,463;6067,175
2023-03-01;15;172,513;5041,663
2023-03-01;16;140,050;3351,575
2023-03-01;17;142,575;1289,900
2023-03-01;18;238,013;103,275
2023-03-01;19;382,638;0,000
2023-03-01;20;631,450;0,000
2023-03-01;21;601,600;0,000
2023-03-01;22;564,875;0,000
2023-03-01;23;437,850;0,000
2023-03-01;24;325,250;0,000
2023-03-02;1;277,150;0,000
2023-03-02;2;329,563;0,000
2023-03-02;3;305,650;0,000
2023-03-02;4;259,263;0,000
2023-03-02;5;223,763;0,000
2023-03-02;6;190,250;0,000
2023-03-02;7;162,050;52,463
2023-03-02;8;111,363;747,575
2023-03-02;9;78,288;2040,375
2023-03-02;10;61,275;3216,500
2023-03-02;11;55,238;4093,775
2023-03-02;12;63,575;4722,263
2023-03-02;13;83,200;4945,200
2023-03-02;14;81,688;4677,913
2023-03-02;15;111,388;3890,100
2023-03-02;16;125,738;2610,750
2023-03-02;17;161,175;975,975
2023-03-02;18;256,650;77,313
2023-03-02;19;365,913;0,000
2023-03-02;20;363,913;0,000
2023-03-02;21;368,813;0,000
2023-03-02;22;374,850;0,000
2023-03-02;23;490,588;0,000
2023-03-02;24;642,775;0,000
2023-03-03;1;791,600;0,000
2023-03-03;2;843,350;0,000
2023-03-03;3;1006,963;0,000
2023-03-03;4;1219,838;0,000
2023-03-03;5;1182,450;0,000
2023-03-03;6;1146,150;0,000
2023-03-03;7;1166,550;47,988
2023-03-03;8;1145,463;411,788
2023-03-03;9;1124,475;915,463
2023-03-03;10;1103,413;1599,550
2023-03-03;11;1212,913;1839,600
2023-03-03;12;1575,300;2236,425
2023-03-03;13;1997,050;2405,275
2023-03-03;14;2408,925;2297,463
2023-03-03;15;2738,788;1845,988
2023-03-03;16;2911,250;1042,400
2023-03-03;17;3321,000;304,388
2023-03-03;18;3685,813;41,525
2023-03-03;19;4108,700;0,000
2023-03-03;20;4758,350;0,000
2023-03-03;21;5382,513;0,000
2023-03-03;22;5679,125;0,000
2023-03-03;23;6086,613;0,000
2023-03-03;24;6425,375;0,000
2023-03-04;1;6491,475;0,000
2023-03-04;2;6531,575;0,000
2023-03-04;3;6406,938;0,000
2023-03-04;4;6097,125;0,000
2023-03-04;5;5761,513;0,000
2023-03-04;6;5556,813;0,000
2023-03-04;7;5422,800;32,513
2023-03-04;8;5332,275;329,900
2023-03-04;9;5303,100;940,938
2023-03-04;10;5626,113;1270,650
2023-03-04;11;6030,213;1373,225
2023-03-04;12;6399,925;1976,950
2023-03-04;13;6534,150;2314,988
2023-03-04;14;6577,288;2347,838
2023-03-04;15;6573,138;2040,763
2023-03-04;16;6467,313;1376,675
2023-03-04;17;5885,513;641,975
2023-03-04;18;4788,138;68,038
2023-03-04;19;3949,663;0,000
2023-03-04;20;3475,175;0,000
2023-03-04;21;3237,300;0,000
2023-03-04;22;3052,975;0,000
2023-03-04;23;2873,250;0,000
2023-03-04;24;2795,038;0,000
2023-03-05;1;2690,913;0,000
2023-03-05;2;2791,825;0,000
2023-03-05;3;2912,613;0,000
2023-03-05;4;2754,938;0,000
2023-03-05;5;2788,413;0,000
2023-03-05;6;2860,600;0,000
2023-03-05;7;2969,025;111,675
2023-03-05;8;2905,313;747,338
2023-03-05;9;2847,700;1568,513
2023-03-05;10;3030,375;2162,925
2023-03-05;11;3321,963;2365,013
2023-03-05;12;3237,950;2546,750
2023-03-05;13;3102,863;2269,788
2023-03-05;14;2905,350;2250,588
2023-03-05;15;2460,200;2006,113
2023-03-05;16;2419,488;1409,563
2023-03-05;17;2337,613;589,950
2023-03-05;18;2080,213;52,538
2023-03-05;19;2069,825;0,000
2023-03-05;20;2248,700;0,000
2023-03-05;21;2323,988;0,000
2023-03-05;22;2353,375;0,000
2023-03-05;23;2513,463;0,000
2023-03-05;24;2384,638;0,000
2023-03-06;1;2381,063;0,000
2023-03-06;2;2276,050;0,000
2023-03-06;3;2181,075;0,000
2023-03-06;4;2051,413;0,000
2023-03-06;5;1997,513;0,000
2023-03-06;6;1989,063;0,413
2023-03-06;7;1956,038;81,413
2023-03-06;8;1789,163;593,575
2023-03-06;9;1357,538;1542,488
2023-03-06;10;1123,425;2612,925
2023-03-06;11;1104,925;3416,025
2023-03-06;12;1059,150;3614,013
2023-03-06;13;1026,075;3229,275
2023-03-06;14;893,000;2293,725
2023-03-06;15;812,500;1818,313
2023-03-06;16;681,700;1277,950
2023-03-06;17;606,288;538,450
2023-03-06;18;560,550;92,263
2023-03-06;19;730,550;0,000
2023-03-06;20;880,338;0,000
2023-03-06;21;1089,950;0,000
2023-03-06;22;1333,588;0,000
2023-03-06;23;1538,225;0,000
2023-03-06;24;1536,950;0,000
2023-03-07;1;1531,200;0,000
2023-03-07;2;1515,588;0,000
2023-03-07;3;1557,950;0,000
2023-03-07;4;1808,538;0,000
2023-03-07;5;2132,313;0,000
2023-03-07;6;2682,075;0,363
2023-03-07;7;3438,950;73,213
2023-03-07;8;4074,688;573,650
2023-03-07;9;4508,688;1475,188
2023-03-07;10;5179,438;2516,663
2023-03-07;11;5765,025;3376,300
2023-03-07;12;6047,863;3586,375
2023-03-07;13;6232,500;3071,238
2023-03-07;14;6372,700;2451,613
2023-03-07;15;6282,150;1819,125
2023-03-07;16;6279,200;1194,500
2023-03-07;17;6313,788;531,388
2023-03-07;18;6229,163;94,613
2023-03-07;19;6405,250;0,000
2023-03-07;20;6397,625;0,000
2023-03-07;21;6196,925;0,000
2023-03-07;22;6228,250;0,000
2023-03-07;23;5824,763;0,000
2023-03-07;24;5810,213;0,000
2023-03-08;1;5717,400;0,000
2023-03-08;2;5695,438;0,000
2023-03-08;3;5645,625;0,000
2023-03-08;4;5594,138;0,000
2023-03-08;5;5550,125;0,000
2023-03-08;6;5349,488;0,450
2023-03-08;7;5187,925;92,263
2023-03-08;8;4832,100;793,263
2023-03-08;9;4372,263;1975,788
2023-03-08;10;4005,350;3188,763
2023-03-08;11;3662,325;4220,575
2023-03-08;12;3286,113;4510,913
2023-03-08;13;2977,375;4248,400
2023-03-08;14;2306,713;3582,375
2023-03-08;15;1574,125;2567,763
2023-03-08;16;998,200;1393,838
2023-03-08;17;638,425;471,000
2023-03-08;18;385,700;81,013
2023-03-08;19;433,813;0,000
2023-03-08;20;478,013;0,000
2023-03-08;21;513,813;0,000
2023-03-08;22;632,838;0,000
2023-03-08;23;771,075;0,000
2023-03-08;24;863,900;0,000
2023-03-09;1;1022,438;0,000
2023-03-09;2;1248,975;0,000
2023-03-09;3;1450,288;0,000
2023-03-09;4;1635,913;0,000
2023-03-09;5;1909,725;0,000
2023-03-09;6;2249,800;0,300
2023-03-09;7;2453,050;55,088
2023-03-09;8;2511,475;367,763
2023-03-09;9;2376,263;833,550
2023-03-09;10;1983,075;1391,838
2023-03-09;11;1660,713;1924,763
2023-03-09;12;1527,125;1944,913
2023-03-09;13;1394,613;1870,588
2023-03-09;14;1134,263;1757,750
2023-03-09;15;878,950;1402,025
2023-03-09;16;751,488;908,813
2023-03-09;17;721,250;309,938
2023-03-09;18;682,563;53,225
2023-03-09;19;794,138;0,000
2023-03-09;20;933,338;0,000
2023-03-09;21;1148,913;0,000
2023-03-09;22;1248,813;0,000
2023-03-09;23;1332,525;0,000
2023-03-09;24;1446,513;0,000
2023-03-10;1;1543,475;0,000
2023-03-10;2;1849,100;0,000
2023-03-10;3;2339,825;0,000
2023-03-10;4;2658,075;0,000
2023-03-10;5;2900,938;0,000
2023-03-10;6;3267,575;0,275
2023-03-10;7;3447,788;92,925
2023-03-10;8;3535,175;657,675
2023-03-10;9;3651,538;1348,325
2023-03-10;10;3492,988;1836,875
2023-03-10;11;3237,963;2468,888
2023-03-10;12;3073,350;3125,900
2023-03-10;13;2752,163;3367,138
2023-03-10;14;2390,113;2942,913
2023-03-10;15;2011,600;2144,300
2023-03-10;16;1837,175;1381,200
2023-03-10;17;1541,588;620,650
2023-03-10;18;1431,163;82,363
2023-03-10;19;1439,200;0,000
2023-03-10;20;1601,700;0,000
2023-03-10;21;1748,200;0,000
2023-03-10;22;1681,788;0,000
2023-03-10;23;1776,850;0,000
2023-03-10;24;1844,875;0,000
2023-03-11;1;2109,563;0,000
2023-03-11;2;2271,000;0,000
2023-03-11;3;2824,175;0,000
2023-03-11;4;3366,525;0,000
2023-03-11;5;3859,975;0,000
2023-03-11;6;4241,313;0,263
2023-03-11;7;4452,325;48,638
2023-03-11;8;4517,425;278,488
2023-03-11;9;5024,475;514,450
2023-03-11;10;5672,788;768,725
2023-03-11;11;5829,913;1023,325
2023-03-11;12;6233,900;1254,300
2023-03-11;13;6437,325;1408,863
2023-03-11;14;6623,325;1452,125
2023-03-11;15;6476,675;1336,550
2023-03-11;16;6456,263;1076,900
2023-03-11;17;6266,438;595,488
2023-03-11;18;5746,613;108,713
2023-03-11;19;5072,963;0,000
2023-03-11;20;4991,413;0,000
2023-03-11;21;5189,813;0,000
2023-03-11;22;5637,025;0,000
2023-03-11;23;5960,088;0,000
2023-03-11;24;6085,150;0,000
2023-03-12;1;5919,213;0,000
2023-03-12;2;6174,275;0,000
2023-03-12;3;6380,663;0,000
2023-03-12;4;6492,363;0,000
2023-03-12;5;6423,500;0,000
2023-03-12;6;6401,463;0,325
2023-03-12;7;6553,388;142,838
2023-03-12;8;6260,038;1104,063
2023-03-12;9;6015,100;2757,263
2023-03-12;10;5824,838;4294,138
2023-03-12;11;5595,000;5184,188
2023-03-12;12;5411,813;5685,900
2023-03-12;13;4876,413;5582,125
2023-03-12;14;4373,188;5469,288
2023-03-12;15;3840,863;4390,163
2023-03-12;16;3144,638;2598,063
2023-03-12;17;2409,213;1010,675
2023-03-12;18;1854,913;156,100
2023-03-12;19;1685,213;0,000
2023-03-12;20;1804,188;0,000
2023-03-12;21;1973,013;0,000
2023-03-12;22;2218,463;0,000
2023-03-12;23;2242,350;0,000
2023-03-12;24;2478,763;0,000
2023-03-13;1;2723,100;0,000
2023-03-13;2;3047,150;0,000
2023-03-13;3;3512,650;0,000
2023-03-13;4;4058,888;0,000
2023-03-13;5;4242,875;0,000
2023-03-13;6;4466,300;2,175
2023-03-13;7;4804,163;102,800
2023-03-13;8;5021,988;660,338
2023-03-13;9;5324,113;1477,038
2023-03-13;10;5529,725;2336,450
2023-03-13;11;5875,200;2850,225
2023-03-13;12;6497,713;2847,213
2023-03-13;13;6970,613;2893,250
2023-03-13;14;7177,688;2436,488
2023-03-13;15;7220,138;1473,625
2023-03-13;16;7274,238;956,000
2023-03-13;17;7138,088;510,888
2023-03-13;18;7023,488;133,600
2023-03-13;19;7193,775;3,338
2023-03-13;20;7359,325;0,000
2023-03-13;21;7485,988;0,000
2023-03-13;22;7507,650;0,000
2023-03-13;23;7389,275;0,000
2023-03-13;24;7251,063;0,000
2023-03-14;1;7026,813;0,000
2023-03-14;2;6552,088;0,000
2023-03-14;3;6286,963;0,000
2023-03-14;4;6380,550;0,000
2023-03-14;5;6327,488;0,000
2023-03-14;6;5852,325;2,975
2023-03-14;7;5715,575;214,138
2023-03-14;8;5418,425;1113,263
2023-03-14;9;5146,150;2212,525
2023-03-14;10;5076,163;2962,125
2023-03-14;11;5165,313;3483,663
2023-03-14;12;5319,138;3287,175
2023-03-14;13;5458,025;2931,925
2023-03-14;14;5580,188;2310,800
2023-03-14;15;5565,513;1611,963
2023-03-14;16;5369,113;1091,088
2023-03-14;17;5454,038;553,938
2023-03-14;18;5618,013;131,275
2023-03-14;19;5758,950;5,325
2023-03-14;20;5593,863;0,000
2023-03-14;21;5545,038;0,000
2023-03-14;22;5676,538;0,000
2023-03-14;23;5975,138;0,000
2023-03-14;24;5934,938;0,000
2023-03-15;1;5645,213;0,000
2023-03-15;2;5190,163;0,000
2023-03-15;3;4890,563;0,000
2023-03-15;4;4670,888;0,000
2023-03-15;5;4348,650;0,000
2023-03-15;6;4119,513;2,150
2023-03-15;7;3910,488;160,813
2023-03-15;8;3671,900;957,200
2023-03-15;9;3523,163;2104,475
2023-03-15;10;3559,850;2926,000
2023-03-15;11;3318,825;3408,138
2023-03-15;12;3102,950;3628,450
2023-03-15;13;3110,188;3713,025
2023-03-15;14;3240,575;3576,688
2023-03-15;15;3075,900;3016,925
2023-03-15;16;2628,725;2410,988
2023-03-15;17;1870,000;1254,113
2023-03-15;18;1238,000;269,675
2023-03-15;19;1067,988;3,113
2023-03-15;20;1428,238;0,000
2023-03-15;21;1850,363;0,000
2023-03-15;22;2091,275;0,000
2023-03-15;23;2412,400;0,000
2023-03-15;24;2453,725;0,000
2023-03-16;1;2506,413;0,000
2023-03-16;2;2577,588;0,000
2023-03-16;3;2623,013;0,000
2023-03-16;4;2718,225;0,000
2023-03-16;5;2630,263;0,000
2023-03-16;6;2527,000;3,513
2023-03-16;7;2432,013;435,313
2023-03-16;8;2050,425;2176,150
2023-03-16;9;1550,325;4284,463
2023-03-16;10;1396,238;5666,100
2023-03-16;11;1485,975;5744,138
2023-03-16;12;1515,975;5475,175
2023-03-16;13;1366,825;5198,388
2023-03-16;14;1140,150;5011,050
2023-03-16;15;829,938;4429,238
2023-03-16;16;685,750;3487,238
2023-03-16;17;506,950;1882,725
2023-03-16;18;347,875;316,800
2023-03-16;19;412,825;2,738
2023-03-16;20;678,225;0,000
2023-03-16;21;1075,200;0,000
2023-03-16;22;1401,638;0,000
2023-03-16;23;1761,000;0,000
2023-03-16;24;2049,238;0,000
2023-03-17;1;2281,888;0,000
2023-03-17;2;2554,588;0,000
2023-03-17;3;2894,238;0,000
2023-03-17;4;3036,138;0,000
2023-03-17;5;3449,313;0,000
2023-03-17;6;3598,388;8,525
2023-03-17;7;3907,838;527,800
2023-03-17;8;4024,263;2219,750
2023-03-17;9;3598,625;4043,163
2023-03-17;10;3486,650;5484,800
2023-03-17;11;4006,700;6317,675
2023-03-17;12;4621,038;6724,688
2023-03-17;13;5060,875;6948,200
2023-03-17;14;5391,700;6582,400
2023-03-17;15;5483,488;5611,950
2023-03-17;16;5467,988;3802,200
2023-03-17;17;5242,613;1727,863
2023-03-17;18;5192,750;322,450
2023-03-17;19;5955,750;4,488
2023-03-17;20;6544,050;0,000
2023-03-17;21;6806,063;0,000
2023-03-17;22;6819,488;0,000
2023-03-17;23;6597,725;0,000
2023-03-17;24;6331,400;0,000
2023-03-18;1;6106,313;0,000
2023-03-18;2;6137,900;0,000
2023-03-18;3;6089,838;0,000
2023-03-18;4;6027,938;0,000
2023-03-18;5;6008,300;0,000
2023-03-18;6;5848,088;8,738
2023-03-18;7;5570,863;540,138
2023-03-18;8;5079,250;2231,250
2023-03-18;9;4512,275;4014,663
2023-03-18;10;4037,113;5402,925
2023-03-18;11;3718,038;6311,275
2023-03-18;12;3500,350;6699,950
2023-03-18;13;3370,150;6699,763
2023-03-18;14;3172,838;6084,525
2023-03-18;15;2960,288;4958,025
2023-03-18;16;2622,588;3364,725
2023-03-18;17;2339,475;1556,663
2023-03-18;18;2402,988;317,413
2023-03-18;19;2910,013;5,250
2023-03-18;20;3371,913;0,000
2023-03-18;21;3634,313;0,000
2023-03-18;22;3512,700;0,000
2023-03-18;23;3174,700;0,000
2023-03-18;24;2735,363;0,000
2023-03-19;1;2315,125;0,000
2023-03-19;2;1942,975;0,000
2023-03-19;3;1671,550;0,000
2023-03-19;4;1324,788;0,000
2023-03-19;5;1153,350;0,000
2023-03-19;6;1066,288;9,513
2023-03-19;7;985,413;562,625
2023-03-19;8;855,475;2292,025
2023-03-19;9;499,063;4197,713
2023-03-19;10;264,525;5733,663
2023-03-19;11;203,550;6561,738
2023-03-19;12;147,388;6849,675
2023-03-19;13;164,113;6534,975
2023-03-19;14;140,738;5662,200
2023-03-19;15;125,413;4273,463
2023-03-19;16;108,575;2581,050
2023-03-19;17;103,263;1228,838
2023-03-19;18;161,038;256,400
2023-03-19;19;321,725;2,450
2023-03-19;20;502,488;0,000
2023-03-19;21;636,588;0,000
2023-03-19;22;715,663;0,000
2023-03-19;23;796,988;0,000
2023-03-19;24;832,900;0,000
2023-03-20;1;773,700;0,000
2023-03-20;2;754,100;0,000
2023-03-20;3;729,738;0,000
2023-03-20;4;771,225;0,000
2023-03-20;5;859,738;0,000
2023-03-20;6;957,300;12,113
2023-03-20;7;1024,400;336,213
2023-03-20;8;1039,963;1254,913
2023-03-20;9;1062,713;2330,588
2023-03-20;10;1145,775;3147,913
2023-03-20;11;1176,488;3950,600
2023-03-20;12;1225,400;3997,650
2023-03-20;13;1392,925;3708,113
2023-03-20;14;1654,750;3203,688
2023-03-20;15;1773,225;2480,013
2023-03-20;16;1961,613;1609,850
2023-03-20;17;1758,913;753,538
2023-03-20;18;1901,513;218,613
2023-03-20;19;1992,538;17,525
2023-03-20;20;1756,300;0,000
2023-03-20;21;1692,913;0,000
2023-03-20;22;1782,225;0,000
2023-03-20;23;1756,050;0,000
2023-03-20;24;1558,450;0,000
2023-03-21;1;1491,663;0,000
2023-03-21;2;1271,425;0,000
2023-03-21;3;1097,850;0,000
2023-03-21;4;950,888;0,000
2023-03-21;5;851,738;0,000
2023-03-21;6;734,963;20,638
2023-03-21;7;732,775;206,463
2023-03-21;8;594,350;758,525
2023-03-21;9;522,875;1551,838
2023-03-21;10;465,200;1854,238
2023-03-21;11;384,113;2235,525
2023-03-21;12;291,613;2587,863
2023-03-21;13;267,688;2771,200
2023-03-21;14;260,238;2837,663
2023-03-21;15;269,650;2478,638
