Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2024-02-01;1;6118,300;0,000
2024-02-01;2;6349,338;0,000
2024-02-01;3;6693,525;0,000
2024-02-01;4;6779,063;0,000
2024-02-01;5;6927,288;0,000
2024-02-01;6;7286,350;0,000
2024-02-01;7;7570,525;0,000
2024-02-01;8;7754,250;118,600
2024-02-01;9;7707,088;551,738
2024-02-01;10;7540,913;1167,875
2024-02-01;11;7493,125;1998,038
2024-02-01;12;7628,400;2364,663
2024-02-01;13;7674,313;2814,238
2024-02-01;14;7675,375;2709,638
2024-02-01;15;7767,988;1927,013
2024-02-01;16;7886,288;880,925
2024-02-01;17;7938,100;221,050
2024-02-01;18;8018,950;0,000
2024-02-01;19;8180,625;0,000
2024-02-01;20;8243,738;0,000
2024-02-01;21;8150,038;0,000
2024-02-01;22;7887,488;0,000
2024-02-01;23;7511,188;0,000
2024-02-01;24;7148,475;0,000
2024-02-02;1;6908,213;0,000
2024-02-02;2;6539,525;0,000
2024-02-02;3;6395,213;0,000
2024-02-02;4;6282,138;0,000
2024-02-02;5;5929,388;0,000
2024-02-02;6;5638,538;0,000
2024-02-02;7;5710,863;0,000
2024-02-02;8;5642,213;165,925
2024-02-02;9;5353,113;1008,163
2024-02-02;10;5100,775;2081,688
2024-02-02;11;4958,363;2501,725
2024-02-02;12;4872,288;2588,888
2024-02-02;13;4888,588;2498,338
2024-02-02;14;4980,200;2139,313
2024-02-02;15;5197,713;1466,338
2024-02-02;16;5637,550;721,575
2024-02-02;17;6392,738;308,150
2024-02-02;18;6899,200;0,000
2024-02-02;19;7326,588;0,000
2024-02-02;20;7698,200;0,000
2024-02-02;21;7952,213;0,000
2024-02-02;22;8111,100;0,000
2024-02-02;23;8176,488;0,000
2024-02-02;24;8271,575;0,000
2024-02-03;1;8270,625;0,000
2024-02-03;2;8347,450;0,000
2024-02-03;3;8360,350;0,000
2024-02-03;4;8360,313;0,000
2024-02-03;5;8334,263;0,000
2024-02-03;6;8348,675;0,000
2024-02-03;7;8417,438;0,000
2024-02-03;8;8458,975;180,838
2024-02-03;9;8465,213;568,575
2024-02-03;10;8431,238;914,350
2024-02-03;11;8399,363;1358,513
2024-02-03;12;8438,100;1667,775
2024-02-03;13;8492,775;1803,775
2024-02-03;14;8377,288;1680,388
2024-02-03;15;8284,038;1289,725
2024-02-03;16;8237,200;715,675
2024-02-03;17;8155,163;210,063
2024-02-03;18;8142,900;0,000
2024-02-03;19;8223,575;0,000
2024-02-03;20;8176,500;0,000
2024-02-03;21;8031,425;0,000
2024-02-03;22;8110,338;0,000
2024-02-03;23;8142,275;0,000
2024-02-03;24;8080,588;0,000
2024-02-04;1;7953,875;0,000
2024-02-04;2;7956,788;0,000
2024-02-04;3;8007,313;0,000
2024-02-04;4;8018,088;0,000
2024-02-04;5;7944,988;0,000
2024-02-04;6;7889,700;0,000
2024-02-04;7;7923,600;0,000
2024-02-04;8;7843,525;167,263
2024-02-04;9;7885,388;822,263
2024-02-04;10;7988,513;1499,138
2024-02-04;11;8033,463;2085,163
2024-02-04;12;8046,663;2004,250
2024-02-04;13;8146,463;1850,500
2024-02-04;14;8276,225;1590,413
2024-02-04;15;8282,325;1070,338
2024-02-04;16;8275,013;450,750
2024-02-04;17;8279,950;173,775
2024-02-04;18;8386,188;0,000
2024-02-04;19;8386,525;0,000
2024-02-04;20;8400,575;0,000
2024-02-04;21;8388,500;0,000
2024-02-04;22;8330,175;0,000
2024-02-04;23;8188,150;0,000
2024-02-04;24;8162,775;0,000
2024-02-05;1;7940,075;0,000
2024-02-05;2;7685,188;0,000
2024-02-05;3;7613,288;0,000
2024-02-05;4;7549,513;0,000
2024-02-05;5;7655,013;0,000
2024-02-05;6;7840,988;0,000
2024-02-05;7;7949,113;4,613
2024-02-05;8;8021,300;194,000
2024-02-05;9;7793,675;602,638
2024-02-05;10;7679,288;1164,525
2024-02-05;11;7602,713;1535,875
2024-02-05;12;7320,913;1699,200
2024-02-05;13;7080,125;1768,363
2024-02-05;14;6900,725;1574,763
2024-02-05;15;6365,125;1075,138
2024-02-05;16;6025,875;519,575
2024-02-05;17;5660,063;227,750
2024-02-05;18;5139,288;22,213
2024-02-05;19;4929,188;0,000
2024-02-05;20;4835,900;0,000
2024-02-05;21;4897,175;0,000
2024-02-05;22;4975,888;0,000
2024-02-05;23;4996,288;0,000
2024-02-05;24;4942,450;0,000
2024-02-06;1;5133,138;0,000
2024-02-06;2;5247,788;0,000
2024-02-06;3;5310,063;0,000
2024-02-06;4;5593,325;0,000
2024-02-06;5;5983,100;0,000
2024-02-06;6;6338,700;0,000
2024-02-06;7;6660,163;0,813
2024-02-06;8;6834,863;124,988
2024-02-06;9;7019,975;443,825
2024-02-06;10;7277,213;775,900
2024-02-06;11;7419,163;1057,500
2024-02-06;12;7477,300;1270,013
2024-02-06;13;7603,150;1248,488
2024-02-06;14;7693,738;1062,113
2024-02-06;15;7835,113;810,500
2024-02-06;16;7914,213;451,188
2024-02-06;17;7982,500;200,325
2024-02-06;18;8060,188;12,800
2024-02-06;19;8158,375;0,000
2024-02-06;20;8162,225;0,000
2024-02-06;21;8253,813;0,000
2024-02-06;22;8233,613;0,000
2024-02-06;23;8271,575;0,000
2024-02-06;24;8296,138;0,000
2024-02-07;1;8275,025;0,000
2024-02-07;2;8111,350;0,000
2024-02-07;3;7795,650;0,000
2024-02-07;4;7572,913;0,000
2024-02-07;5;7452,950;0,000
2024-02-07;6;7525,238;0,000
2024-02-07;7;7602,163;5,100
2024-02-07;8;7363,200;109,175
2024-02-07;9;7431,925;397,625
2024-02-07;10;6892,275;913,125
2024-02-07;11;6560,825;1210,013
2024-02-07;12;6321,850;1543,288
2024-02-07;13;6198,500;1550,825
2024-02-07;14;6387,775;1419,163
2024-02-07;15;6111,125;1087,825
2024-02-07;16;5744,613;557,300
2024-02-07;17;5435,525;162,975
2024-02-07;18;4925,138;15,563
2024-02-07;19;4428,388;0,000
2024-02-07;20;4042,588;0,000
2024-02-07;21;3628,738;0,000
2024-02-07;22;3252,513;0,000
2024-02-07;23;2748,650;0,000
2024-02-07;24;2336,163;0,000
2024-02-08;1;1906,513;0,000
2024-02-08;2;1614,713;0,000
2024-02-08;3;1455,713;0,000
2024-02-08;4;1352,500;0,000
2024-02-08;5;1226,725;0,000
2024-02-08;6;1202,650;0,000
2024-02-08;7;1454,050;7,113
2024-02-08;8;1734,975;149,850
2024-02-08;9;1923,550;788,763
2024-02-08;10;1719,263;1830,388
2024-02-08;11;1484,763;2709,375
2024-02-08;12;1371,613;3057,788
2024-02-08;13;1443,288;3168,538
2024-02-08;14;1411,288;2751,713
2024-02-08;15;1280,913;1810,713
2024-02-08;16;1029,375;752,413
2024-02-08;17;913,500;174,050
2024-02-08;18;912,813;19,475
2024-02-08;19;907,813;0,000
2024-02-08;20;872,113;0,000
2024-02-08;21;752,688;0,000
2024-02-08;22;674,225;0,000
2024-02-08;23;648,863;0,000
2024-02-08;24;591,450;0,000
2024-02-09;1;607,538;0,000
2024-02-09;2;657,588;0,000
2024-02-09;3;867,513;0,000
2024-02-09;4;1136,200;0,000
2024-02-09;5;1519,938;0,000
2024-02-09;6;1850,438;0,000
2024-02-09;7;2308,225;7,013
2024-02-09;8;2771,325;170,850
2024-02-09;9;3083,813;526,675
2024-02-09;10;3146,538;938,125
2024-02-09;11;3232,475;1187,013
2024-02-09;12;3486,863;1431,588
2024-02-09;13;3746,238;1343,400
2024-02-09;14;4011,075;1217,250
2024-02-09;15;4283,875;810,963
2024-02-09;16;4471,863;514,300
2024-02-09;17;4624,113;192,325
2024-02-09;18;4553,800;23,900
2024-02-09;19;4321,263;0,000
2024-02-09;20;3941,650;0,000
2024-02-09;21;3661,988;0,000
2024-02-09;22;3497,113;0,000
2024-02-09;23;3138,413;0,000
2024-02-09;24;2733,763;0,000
2024-02-10;1;2276,025;0,000
2024-02-10;2;1989,963;0,000
2024-02-10;3;1886,163;0,000
2024-02-10;4;1772,575;0,000
2024-02-10;5;1716,713;0,000
2024-02-10;6;1623,825;0,000
2024-02-10;7;1473,363;6,613
2024-02-10;8;1530,625;119,563
2024-02-10;9;1575,413;504,113
2024-02-10;10;1585,913;1237,000
2024-02-10;11;1273,713;2170,513
2024-02-10;12;1087,263;2760,488
2024-02-10;13;967,163;3259,738
2024-02-10;14;881,138;3182,600
2024-02-10;15;887,438;2247,850
2024-02-10;16;1064,800;1029,113
2024-02-10;17;1304,475;244,588
2024-02-10;18;1773,238;15,650
2024-02-10;19;2076,100;0,000
2024-02-10;20;2072,250;0,000
2024-02-10;21;2089,413;0,000
2024-02-10;22;2189,238;0,000
2024-02-10;23;2269,700;0,000
2024-02-10;24;2510,463;0,000
2024-02-11;1;2684,213;0,000
2024-02-11;2;2757,400;0,000
2024-02-11;3;2807,438;0,000
2024-02-11;4;2932,850;0,000
2024-02-11;5;3153,063;0,000
2024-02-11;6;3200,175;0,000
2024-02-11;7;3378,350;4,988
2024-02-11;8;3438,638;96,288
2024-02-11;9;3405,713;375,050
2024-02-11;10;3225,125;781,375
2024-02-11;11;3016,200;1072,575
2024-02-11;12;2820,075;1175,588
2024-02-11;13;2799,300;1090,488
2024-02-11;14;2808,088;970,300
2024-02-11;15;2873,838;681,838
2024-02-11;16;2864,050;387,938
2024-02-11;17;2964,113;119,238
2024-02-11;18;3145,550;11,613
2024-02-11;19;3172,438;0,000
2024-02-11;20;3016,088;0,000
2024-02-11;21;2777,625;0,000
2024-02-11;22;2570,825;0,000
2024-02-11;23;2504,025;0,000
2024-02-11;24;2442,538;0,000
2024-02-12;1;2344,325;0,000
2024-02-12;2;2368,088;0,000
2024-02-12;3;2354,225;0,000
2024-02-12;4;2281,625;0,000
2024-02-12;5;2224,850;0,000
2024-02-12;6;2267,513;0,000
2024-02-12;7;2353,588;6,438
2024-02-12;8;2428,938;142,125
2024-02-12;9;2469,650;417,738
2024-02-12;10;2675,188;844,950
2024-02-12;11;2885,413;1275,363
2024-02-12;12;2998,500;1602,388
2024-02-12;13;3137,763;1549,338
2024-02-12;14;3264,400;1381,638
2024-02-12;15;3394,413;958,688
2024-02-12;16;3639,563;512,638
2024-02-12;17;3924,250;211,563
2024-02-12;18;4071,088;35,288
2024-02-12;19;4201,063;0,000
2024-02-12;20;4201,063;0,000
2024-02-12;21;4187,825;0,000
2024-02-12;22;4415,238;0,000
2024-02-12;23;4408,900;0,000
2024-02-12;24;4421,875;0,000
2024-02-13;1;4480,263;0,000
2024-02-13;2;4432,875;0,000
2024-02-13;3;4476,900;0,000
2024-02-13;4;4400,125;0,000
2024-02-13;5;4359,513;0,000
2024-02-13;6;4593,800;0,000
2024-02-13;7;4557,738;6,400
2024-02-13;8;4230,100;144,063
2024-02-13;9;3993,875;618,688
2024-02-13;10;3960,500;1387,088
2024-02-13;11;3878,913;2243,750
2024-02-13;12;4005,925;2753,538
2024-02-13;13;3937,350;2366,950
2024-02-13;14;3557,250;2153,338
2024-02-13;15;3124,775;1620,863
2024-02-13;16;2562,550;1070,363
2024-02-13;17;2094,925;334,363
2024-02-13;18;1846,850;40,600
2024-02-13;19;2067,325;0,000
2024-02-13;20;2526,450;0,000
2024-02-13;21;2514,513;0,000
2024-02-13;22;2450,438;0,000
2024-02-13;23;2338,375;0,000
2024-02-13;24;2295,600;0,000
2024-02-14;1;2127,988;0,000
2024-02-14;2;1951,238;0,000
2024-02-14;3;1655,950;0,000
2024-02-14;4;1549,738;0,000
2024-02-14;5;1530,888;0,000
2024-02-14;6;1625,575;0,000
2024-02-14;7;1791,288;11,188
2024-02-14;8;1933,013;460,075
2024-02-14;9;2126,650;2095,163
2024-02-14;10;1949,463;3985,950
2024-02-14;11;1644,313;5376,500
2024-02-14;12;1492,763;5817,325
2024-02-14;13;1611,150;5314,338
2024-02-14;14;1635,600;4337,138
2024-02-14;15;1541,925;3019,863
2024-02-14;16;1561,850;1485,613
2024-02-14;17;1548,875;417,700
2024-02-14;18;1754,725;46,725
2024-02-14;19;2008,763;0,000
2024-02-14;20;2214,725;0,000
2024-02-14;21;2329,875;0,000
2024-02-14;22;2456,488;0,000
2024-02-14;23;2501,225;0,000
2024-02-14;24;2547,175;0,000
2024-02-15;1;2464,375;0,000
2024-02-15;2;2254,988;0,000
2024-02-15;3;2129,138;0,000
2024-02-15;4;2102,613;0,000
2024-02-15;5;2052,400;0,000
2024-02-15;6;2042,638;0,000
2024-02-15;7;2082,750;11,425
2024-02-15;8;2145,825;238,438
2024-02-15;9;2046,588;714,600
2024-02-15;10;1790,813;1395,750
2024-02-15;11;1528,800;2213,513
2024-02-15;12;1368,338;2700,150
2024-02-15;13;1324,150;2751,300
2024-02-15;14;1284,063;2705,288
2024-02-15;15;1234,875;1871,400
2024-02-15;16;1261,650;952,938
2024-02-15;17;1405,413;315,563
2024-02-15;18;1678,488;43,238
2024-02-15;19;2003,988;0,000
2024-02-15;20;2274,688;0,000
2024-02-15;21;2466,563;0,000
2024-02-15;22;2615,613;0,000
2024-02-15;23;2598,838;0,000
2024-02-15;24;2558,650;0,000
2024-02-16;1;2564,600;0,000
2024-02-16;2;2669,488;0,000
2024-02-16;3;2837,588;0,000
2024-02-16;4;2990,363;0,000
2024-02-16;5;3077,550;0,000
2024-02-16;6;3138,275;0,000
2024-02-16;7;3454,100;14,338
2024-02-16;8;3713,738;579,138
2024-02-16;9;3806,963;2599,300
2024-02-16;10;3463,875;5072,175
2024-02-16;11;3329,263;6917,500
2024-02-16;12;3558,100;7640,338
2024-02-16;13;3843,388;7467,225
2024-02-16;14;4135,738;6530,825
2024-02-16;15;4198,800;4766,813
2024-02-16;16;4508,263;2575,613
2024-02-16;17;4677,738;677,613
2024-02-16;18;5391,575;46,275
2024-02-16;19;5931,350;0,000
2024-02-16;20;6146,475;0,000
2024-02-16;21;6062,350;0,000
2024-02-16;22;5836,150;0,000
2024-02-16;23;5691,588;0,000
2024-02-16;24;5644,113;0,000
2024-02-17;1;5430,963;0,000
2024-02-17;2;5154,725;0,000
2024-02-17;3;5110,113;0,000
2024-02-17;4;4974,338;0,000
2024-02-17;5;4804,088;0,000
