Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2023-05-01;1;989,813;0,000
2023-05-01;2;819,988;0,000
2023-05-01;3;738,400;0,000
2023-05-01;4;728,275;0,000
2023-05-01;5;805,450;3,538
2023-05-01;6;952,875;110,225
2023-05-01;7;1051,538;821,150
2023-05-01;8;838,963;2735,963
2023-05-01;9;380,275;4909,575
2023-05-01;10;445,613;6630,388
2023-05-01;11;458,038;7752,688
2023-05-01;12;417,975;8259,400
2023-05-01;13;437,875;8400,675
2023-05-01;14;566,350;8296,063
2023-05-01;15;714,813;8020,950
2023-05-01;16;859,450;7127,163
2023-05-01;17;1004,288;5649,425
2023-05-01;18;1137,300;3695,500
2023-05-01;19;1225,100;1631,300
2023-05-01;20;1414,225;484,525
2023-05-01;21;2175,625;34,900
2023-05-01;22;3407,363;0,000
2023-05-01;23;4015,813;0,000
2023-05-01;24;4210,025;0,000
2023-05-02;1;4099,863;0,000
2023-05-02;2;3907,113;0,000
2023-05-02;3;3721,075;0,000
2023-05-02;4;3585,175;0,000
2023-05-02;5;3464,475;2,138
2023-05-02;6;3337,638;98,375
2023-05-02;7;3167,713;699,588
2023-05-02;8;2372,738;1835,063
2023-05-02;9;1551,675;3243,713
2023-05-02;10;1650,863;4290,500
2023-05-02;11;1718,713;4878,375
2023-05-02;12;1764,225;5268,775
2023-05-02;13;2304,275;5280,763
2023-05-02;14;2850,900;4833,225
2023-05-02;15;2989,663;4635,100
2023-05-02;16;2787,825;4072,675
2023-05-02;17;2722,600;3192,800
2023-05-02;18;2443,850;2267,100
2023-05-02;19;2162,738;1072,338
2023-05-02;20;1655,563;332,575
2023-05-02;21;1413,238;24,275
2023-05-02;22;1353,913;0,000
2023-05-02;23;1302,625;0,000
2023-05-02;24;1346,313;0,000
2023-05-03;1;1247,388;0,000
2023-05-03;2;1151,638;0,000
2023-05-03;3;1145,913;0,000
2023-05-03;4;1115,450;0,000
2023-05-03;5;1169,650;1,588
2023-05-03;6;1127,738;102,363
2023-05-03;7;1004,225;666,988
2023-05-03;8;543,600;2084,588
2023-05-03;9;428,700;3798,400
2023-05-03;10;668,825;5180,438
2023-05-03;11;849,088;5399,513
2023-05-03;12;821,788;5725,838
2023-05-03;13;778,625;5661,738
2023-05-03;14;747,975;5756,763
2023-05-03;15;705,063;5606,938
2023-05-03;16;658,050;5092,913
2023-05-03;17;569,050;4356,288
2023-05-03;18;491,850;2979,763
2023-05-03;19;372,088;1420,175
2023-05-03;20;279,038;415,500
2023-05-03;21;315,163;32,313
2023-05-03;22;447,200;0,000
2023-05-03;23;469,988;0,000
2023-05-03;24;499,838;0,000
2023-05-04;1;469,738;0,000
2023-05-04;2;392,650;0,000
2023-05-04;3;356,800;0,000
2023-05-04;4;303,838;0,000
2023-05-04;5;267,663;1,650
2023-05-04;6;243,800;124,588
2023-05-04;7;224,013;804,325
2023-05-04;8;163,125;2640,038
2023-05-04;9;65,088;4758,200
2023-05-04;10;63,588;6320,963
2023-05-04;11;77,863;7296,213
2023-05-04;12;107,138;7829,113
2023-05-04;13;149,263;7969,800
2023-05-04;14;210,400;7973,950
2023-05-04;15;292,738;7562,825
2023-05-04;16;310,763;6551,288
2023-05-04;17;375,863;5041,850
2023-05-04;18;454,425;3232,175
2023-05-04;19;515,438;1496,975
2023-05-04;20;694,425;397,863
2023-05-04;21;1078,550;22,688
2023-05-04;22;1359,313;0,000
2023-05-04;23;1739,675;0,000
2023-05-04;24;2089,250;0,000
2023-05-05;1;2212,875;0,000
2023-05-05;2;2224,863;0,000
2023-05-05;3;2434,500;0,000
2023-05-05;4;2488,513;0,000
2023-05-05;5;2505,750;2,350
2023-05-05;6;2567,813;123,025
2023-05-05;7;2518,763;833,963
2023-05-05;8;2553,388;2203,113
2023-05-05;9;2551,475;3876,500
2023-05-05;10;2546,600;5497,963
2023-05-05;11;2564,850;6653,263
2023-05-05;12;2586,550;7390,450
2023-05-05;13;2576,038;7418,263
2023-05-05;14;2644,100;7621,863
2023-05-05;15;2813,850;7259,050
2023-05-05;16;2910,438;6407,638
2023-05-05;17;3150,825;5102,175
2023-05-05;18;3523,613;3479,663
2023-05-05;19;3889,713;1762,163
2023-05-05;20;4087,000;473,863
2023-05-05;21;4360,275;34,500
2023-05-05;22;4677,938;0,000
2023-05-05;23;4836,375;0,000
2023-05-05;24;4957,463;0,000
2023-05-06;1;4934,150;0,000
2023-05-06;2;5072,038;0,000
2023-05-06;3;4936,675;0,000
2023-05-06;4;4848,913;0,000
2023-05-06;5;4776,100;3,300
2023-05-06;6;4644,275;165,538
2023-05-06;7;4534,913;743,250
2023-05-06;8;3988,175;1685,288
2023-05-06;9;3655,938;2507,088
2023-05-06;10;3792,488;3270,188
2023-05-06;11;4053,175;3758,113
2023-05-06;12;4263,250;2974,350
2023-05-06;13;4176,663;2747,900
2023-05-06;14;3917,500;2533,625
2023-05-06;15;3681,925;2133,988
2023-05-06;16;3378,250;1994,750
2023-05-06;17;3142,825;1802,263
2023-05-06;18;2951,613;1308,700
2023-05-06;19;2567,313;682,425
2023-05-06;20;2343,638;237,650
2023-05-06;21;2252,063;21,488
2023-05-06;22;2364,375;0,000
2023-05-06;23;2520,375;0,000
2023-05-06;24;2353,113;0,000
2023-05-07;1;2258,100;0,000
2023-05-07;2;2181,800;0,000
2023-05-07;3;2125,775;0,000
2023-05-07;4;2153,513;0,000
2023-05-07;5;2319,588;2,650
2023-05-07;6;2461,800;118,450
2023-05-07;7;2270,225;620,400
2023-05-07;8;1558,300;1671,788
2023-05-07;9;1251,750;2793,650
2023-05-07;10;1511,150;3602,638
2023-05-07;11;1933,925;3970,063
2023-05-07;12;2038,000;4268,775
2023-05-07;13;1981,225;4385,663
2023-05-07;14;1839,225;4429,650
2023-05-07;15;1690,188;4456,188
2023-05-07;16;1738,275;4191,863
2023-05-07;17;1705,525;3537,050
2023-05-07;18;1758,825;2617,900
2023-05-07;19;1630,113;1284,275
2023-05-07;20;1488,300;375,388
2023-05-07;21;1741,175;30,613
2023-05-07;22;1962,650;0,000
2023-05-07;23;1979,625;0,000
2023-05-07;24;2072,063;0,000
2023-05-08;1;2005,788;0,000
2023-05-08;2;1740,413;0,000
2023-05-08;3;1490,350;0,000
2023-05-08;4;1436,600;0,000
2023-05-08;5;1304,300;9,163
2023-05-08;6;1155,438;193,550
2023-05-08;7;1119,113;937,513
2023-05-08;8;778,163;2627,675
2023-05-08;9;690,875;4670,125
2023-05-08;10;1006,900;6189,925
2023-05-08;11;1416,488;6829,663
2023-05-08;12;1609,588;7325,675
2023-05-08;13;1608,363;7694,375
2023-05-08;14;1454,625;7434,663
2023-05-08;15;1309,150;7448,275
2023-05-08;16;1347,125;6801,488
2023-05-08;17;1271,188;5581,513
2023-05-08;18;1215,200;3767,063
2023-05-08;19;1169,950;1837,375
