Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2022-04-01;1;4643,675;0,000
2022-04-01;2;4721,188;0,000
2022-04-01;3;4717,338;0,000
2022-04-01;4;4764,388;0,000
2022-04-01;5;4835,850;0,000
2022-04-01;6;4864,600;0,000
2022-04-01;7;5010,413;22,738
2022-04-01;8;5069,400;191,725
2022-04-01;9;5162,538;642,213
2022-04-01;10;5667,363;1110,775
2022-04-01;11;6010,825;1682,238
2022-04-01;12;5966,575;2209,825
2022-04-01;13;5864,713;2292,375
2022-04-01;14;5850,450;2331,663
2022-04-01;15;5883,138;2166,688
2022-04-01;16;5968,838;1827,963
2022-04-01;17;5985,488;1460,088
2022-04-01;18;5991,650;849,938
2022-04-01;19;5856,613;398,825
2022-04-01;20;5575,000;82,250
2022-04-01;21;5434,388;0,000
2022-04-01;22;5217,313;0,000
2022-04-01;23;5057,825;0,000
2022-04-01;24;4853,788;0,000
2022-04-02;1;4759,475;0,000
2022-04-02;2;4725,225;0,000
2022-04-02;3;4584,275;0,000
2022-04-02;4;4580,175;0,000
2022-04-02;5;4584,313;0,000
2022-04-02;6;4632,725;0,000
2022-04-02;7;4768,863;27,500
2022-04-02;8;4715,425;193,550
2022-04-02;9;5131,900;670,363
2022-04-02;10;5600,938;1348,850
2022-04-02;11;5724,263;2065,700
2022-04-02;12;5761,000;2572,088
2022-04-02;13;5695,513;2910,200
2022-04-02;14;5662,475;3040,213
2022-04-02;15;5631,825;2873,425
2022-04-02;16;5534,363;2493,650
2022-04-02;17;5594,300;1838,413
2022-04-02;18;5521,600;1315,850
2022-04-02;19;5244,738;646,125
2022-04-02;20;4708,175;146,125
2022-04-02;21;4373,213;0,500
2022-04-02;22;4031,975;0,000
2022-04-02;23;3815,488;0,000
2022-04-02;24;3483,888;0,000
2022-04-03;1;3216,375;0,000
2022-04-03;2;2954,513;0,000
2022-04-03;3;2636,750;0,000
2022-04-03;4;2514,025;0,000
2022-04-03;5;2473,488;0,000
2022-04-03;6;2395,713;0,000
2022-04-03;7;2170,613;55,950
2022-04-03;8;1810,325;330,500
2022-04-03;9;1364,025;1068,638
2022-04-03;10;1533,900;2007,913
2022-04-03;11;1904,263;2730,700
2022-04-03;12;2065,038;3370,225
2022-04-03;13;1954,063;3383,475
2022-04-03;14;2026,863;3547,188
2022-04-03;15;2023,125;3193,275
2022-04-03;16;2203,113;2805,938
2022-04-03;17;2435,038;2204,600
2022-04-03;18;2346,588;1388,425
2022-04-03;19;1834,225;775,963
2022-04-03;20;1589,800;161,550
2022-04-03;21;1928,700;0,888
2022-04-03;22;2510,838;0,000
2022-04-03;23;3286,400;0,000
2022-04-03;24;3945,800;0,000
2022-04-04;1;4123,413;0,000
2022-04-04;2;4292,675;0,000
2022-04-04;3;4391,250;0,000
2022-04-04;4;4569,038;0,000
2022-04-04;5;4801,200;0,000
2022-04-04;6;4877,450;0,025
2022-04-04;7;4993,725;41,325
2022-04-04;8;5110,250;327,738
2022-04-04;9;5243,625;1134,375
2022-04-04;10;5674,150;2405,900
2022-04-04;11;6145,213;3504,600
2022-04-04;12;6476,025;3810,913
2022-04-04;13;6690,900;3919,575
2022-04-04;14;6863,238;3678,800
2022-04-04;15;6893,525;3318,650
2022-04-04;16;7005,375;3020,088
2022-04-04;17;7029,763;2142,788
2022-04-04;18;6994,413;1456,763
2022-04-04;19;6884,088;647,275
2022-04-04;20;6975,950;88,500
2022-04-04;21;7071,200;0,238
2022-04-04;22;7123,075;0,000
2022-04-04;23;7123,100;0,000
2022-04-04;24;7149,550;0,000
