Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2023-12-01;1;1194,788;0,000
2023-12-01;2;1138,488;0,000
2023-12-01;3;1051,488;0,000
2023-12-01;4;1011,175;0,000
2023-12-01;5;974,063;0,000
2023-12-01;6;985,925;0,000
2023-12-01;7;1004,200;0,000
2023-12-01;8;1056,338;51,600
2023-12-01;9;945,113;291,138
2023-12-01;10;891,800;655,038
2023-12-01;11;874,775;1102,575
2023-12-01;12;884,713;1334,900
2023-12-01;13;868,338;1261,413
2023-12-01;14;870,213;945,700
2023-12-01;15;889,888;502,888
2023-12-01;16;902,250;123,000
2023-12-01;17;886,388;0,000
2023-12-01;18;788,100;0,000
2023-12-01;19;821,888;0,000
2023-12-01;20;870,050;0,000
2023-12-01;21;741,400;0,000
2023-12-01;22;612,763;0,000
2023-12-01;23;599,225;0,000
2023-12-01;24;556,975;0,000
2023-12-02;1;510,675;0,000
2023-12-02;2;461,113;0,000
2023-12-02;3;470,488;0,000
2023-12-02;4;420,788;0,000
2023-12-02;5;357,300;0,000
2023-12-02;6;325,375;0,000
2023-12-02;7;348,750;0,000
2023-12-02;8;381,250;34,613
2023-12-02;9;433,200;177,363
2023-12-02;10;419,375;444,550
2023-12-02;11;403,613;667,638
2023-12-02;12;393,725;750,613
2023-12-02;13;401,563;690,538
2023-12-02;14;466,025;507,888
2023-12-02;15;552,475;297,175
2023-12-02;16;578,438;113,525
2023-12-02;17;594,863;0,000
2023-12-02;18;753,113;0,000
2023-12-02;19;874,338;0,000
2023-12-02;20;927,213;0,000
2023-12-02;21;1093,013;0,000
2023-12-02;22;1271,975;0,000
2023-12-02;23;1489,363;0,000
2023-12-02;24;1634,750;0,000
2023-12-03;1;1748,263;0,000
2023-12-03;2;1917,050;0,000
2023-12-03;3;1930,888;0,000
2023-12-03;4;2056,625;0,000
2023-12-03;5;2297,625;0,000
2023-12-03;6;2504,325;0,000
2023-12-03;7;2530,263;0,000
2023-12-03;8;2680,563;50,575
2023-12-03;9;2838,450;159,900
2023-12-03;10;2962,763;401,563
2023-12-03;11;2775,263;653,050
2023-12-03;12;2624,788;831,925
2023-12-03;13;2823,475;938,375
2023-12-03;14;3176,438;808,563
2023-12-03;15;3258,163;445,288
2023-12-03;16;3237,850;133,513
2023-12-03;17;3302,963;0,000
2023-12-03;18;3287,300;0,000
2023-12-03;19;3207,900;0,000
2023-12-03;20;3174,925;0,000
2023-12-03;21;3179,325;0,000
2023-12-03;22;3048,688;0,000
2023-12-03;23;2893,200;0,000
2023-12-03;24;2700,300;0,000
2023-12-04;1;2597,375;0,000
2023-12-04;2;2385,738;0,000
2023-12-04;3;2287,038;0,000
2023-12-04;4;2259,338;0,000
2023-12-04;5;2143,325;0,000
2023-12-04;6;2055,713;0,000
2023-12-04;7;1906,075;0,000
2023-12-04;8;1784,825;31,813
2023-12-04;9;1828,700;228,375
2023-12-04;10;1774,875;470,588
2023-12-04;11;1535,763;811,125
2023-12-04;12;1351,075;962,188
2023-12-04;13;1173,338;938,538
2023-12-04;14;1145,838;798,550
2023-12-04;15;1174,875;424,500
