Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2023-06-01;1;1969,488;0,000
2023-06-01;2;1999,650;0,000
2023-06-01;3;1863,213;0,000
2023-06-01;4;1840,688;0,000
2023-06-01;5;1936,238;54,088
2023-06-01;6;2029,513;400,575
2023-06-01;7;1834,463;1346,150
2023-06-01;8;1248,025;3217,175
2023-06-01;9;1139,775;5219,075
2023-06-01;10;1571,400;6735,125
2023-06-01;11;2019,200;7708,175
2023-06-01;12;2247,275;8176,363
2023-06-01;13;2252,150;8289,725
2023-06-01;14;2274,775;8267,100
2023-06-01;15;2363,238;7804,675
2023-06-01;16;2486,975;7015,163
2023-06-01;17;2373,375;5622,863
2023-06-01;18;2174,513;3818,213
2023-06-01;19;1965,175;1873,813
2023-06-01;20;1861,575;652,825
2023-06-01;21;1977,775;186,438
2023-06-01;22;2160,613;2,113
2023-06-01;23;2340,638;0,000
2023-06-01;24;2264,463;0,000
2023-06-02;1;1974,375;0,000
2023-06-02;2;2012,963;0,000
2023-06-02;3;1920,450;0,000
2023-06-02;4;1714,913;0,000
2023-06-02;5;1643,550;36,638
2023-06-02;6;1719,175;334,275
2023-06-02;7;1751,950;1084,288
2023-06-02;8;2050,538;2336,288
2023-06-02;9;2339,613;3637,150
2023-06-02;10;2522,500;4788,075
2023-06-02;11;2780,213;5612,425
2023-06-02;12;2966,363;6229,913
2023-06-02;13;3078,000;6203,550
2023-06-02;14;3324,175;6247,788
2023-06-02;15;3452,200;6103,400
2023-06-02;16;3487,525;5955,625
2023-06-02;17;3468,525;4946,638
2023-06-02;18;3516,063;3564,813
2023-06-02;19;3399,513;1980,550
2023-06-02;20;2982,650;780,188
2023-06-02;21;2453,688;246,175
2023-06-02;22;2505,825;4,600
2023-06-02;23;2518,463;0,000
2023-06-02;24;2492,563;0,000
2023-06-03;1;2257,713;0,000
2023-06-03;2;2126,475;0,000
2023-06-03;3;2066,338;0,000
2023-06-03;4;1852,700;0,000
2023-06-03;5;1598,275;55,788
2023-06-03;6;1358,413;412,500
2023-06-03;7;877,425;1392,888
2023-06-03;8;333,363;3437,238
2023-06-03;9;330,638;5701,700
2023-06-03;10;254,950;7288,513
2023-06-03;11;196,300;8084,538
2023-06-03;12;170,163;8619,450
2023-06-03;13;167,613;8821,250
2023-06-03;14;184,138;8686,763
2023-06-03;15;234,213;8398,525
2023-06-03;16;309,375;7570,700
2023-06-03;17;324,450;6112,888
2023-06-03;18;320,450;4216,225
2023-06-03;19;280,813;2119,838
2023-06-03;20;278,188;781,263
2023-06-03;21;437,463;256,475
2023-06-03;22;753,025;4,888
2023-06-03;23;1096,913;0,000
2023-06-03;24;1309,250;0,000
2023-06-04;1;1509,063;0,000
2023-06-04;2;1533,613;0,000
2023-06-04;3;1468,788;0,000
2023-06-04;4;1314,038;0,000
2023-06-04;5;1063,063;55,363
2023-06-04;6;853,425;411,813
2023-06-04;7;648,950;1365,650
2023-06-04;8;243,613;3327,450
2023-06-04;9;71,575;5491,250
2023-06-04;10;79,100;7069,600
2023-06-04;11;102,300;7992,513
2023-06-04;12;116,950;8525,775
2023-06-04;13;117,250;8608,500
2023-06-04;14;140,725;8558,963
2023-06-04;15;175,488;8049,213
2023-06-04;16;192,388;7185,550
2023-06-04;17;211,538;5911,675
2023-06-04;18;235,650;4068,475
2023-06-04;19;263,300;2096,088
2023-06-04;20;294,825;799,225
2023-06-04;21;413,788;247,888
2023-06-04;22;696,538;4,413
2023-06-04;23;1024,800;0,000
2023-06-04;24;1180,788;0,000
2023-06-05;1;1290,475;0,000
2023-06-05;2;1287,963;0,000
2023-06-05;3;1161,825;0,000
2023-06-05;4;944,925;0,000
2023-06-05;5;709,675;55,375
2023-06-05;6;559,538;430,888
2023-06-05;7;485,288;1418,225
2023-06-05;8;238,788;3285,125
2023-06-05;9;35,513;5418,938
2023-06-05;10;38,238;7076,725
2023-06-05;11;82,925;8020,075
2023-06-05;12;136,550;8518,863
2023-06-05;13;136,763;8578,163
2023-06-05;14;192,125;8287,188
2023-06-05;15;243,025;7505,313
2023-06-05;16;275,600;6827,788
2023-06-05;17;308,375;5472,888
2023-06-05;18;354,650;3694,488
2023-06-05;19;397,425;1912,850
2023-06-05;20;503,188;750,325
2023-06-05;21;851,100;222,363
2023-06-05;22;1384,463;11,975
2023-06-05;23;1927,650;0,000
2023-06-05;24;2135,875;0,000
2023-06-06;1;2105,588;0,000
2023-06-06;2;1921,150;0,000
2023-06-06;3;1708,813;0,000
2023-06-06;4;1405,688;0,000
2023-06-06;5;1101,725;62,163
2023-06-06;6;868,113;436,850
2023-06-06;7;660,363;1291,738
2023-06-06;8;284,238;2763,225
2023-06-06;9;57,625;4282,488
2023-06-06;10;65,125;5659,950
2023-06-06;11;124,425;6412,925
2023-06-06;12;219,975;6802,400
2023-06-06;13;319,338;6814,163
2023-06-06;14;369,700;6541,688
2023-06-06;15;452,225;6091,063
2023-06-06;16;460,863;5162,538
2023-06-06;17;436,588;4075,725
2023-06-06;18;479,025;2876,113
2023-06-06;19;647,925;1685,288
2023-06-06;20;735,038;718,813
2023-06-06;21;862,213;221,813
2023-06-06;22;1070,075;13,963
2023-06-06;23;1182,038;0,000
2023-06-06;24;1093,363;0,000
2023-06-07;1;1097,838;0,000
2023-06-07;2;1069,575;0,000
2023-06-07;3;932,838;0,000
2023-06-07;4;706,888;0,000
2023-06-07;5;637,700;54,625
2023-06-07;6;613,413;397,663
2023-06-07;7;505,588;1233,600
2023-06-07;8;254,238;2571,913
2023-06-07;9;72,600;4093,688
2023-06-07;10;128,375;5588,613
2023-06-07;11;334,463;6308,525
2023-06-07;12;370,800;6863,063
2023-06-07;13;333,813;6745,800
2023-06-07;14;317,138;6506,475
2023-06-07;15;371,250;6267,150
2023-06-07;16;484,550;5530,688
