Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2021-06-01;1;392,613;0,000
2021-06-01;2;442,113;0,000
2021-06-01;3;460,213;0,000
2021-06-01;4;516,450;0,000
2021-06-01;5;767,425;4,100
2021-06-01;6;786,188;102,713
2021-06-01;7;711,413;411,088
2021-06-01;8;508,388;848,900
2021-06-01;9;183,013;1353,975
2021-06-01;10;90,775;1819,125
2021-06-01;11;141,238;2173,425
2021-06-01;12;322,213;2227,850
2021-06-01;13;537,338;2276,700
2021-06-01;14;724,500;2052,738
2021-06-01;15;824,875;2118,913
2021-06-01;16;889,275;1830,075
2021-06-01;17;765,863;1546,738
2021-06-01;18;794,988;1310,538
2021-06-01;19;768,888;844,213
2021-06-01;20;637,688;416,538
2021-06-01;21;720,438;107,263
2021-06-01;22;808,875;3,263
2021-06-01;23;897,638;0,000
2021-06-01;24;1028,438;0,000
2021-06-02;1;1181,613;0,000
2021-06-02;2;1204,100;0,000
2021-06-02;3;1206,450;0,000
2021-06-02;4;1190,575;0,000
2021-06-02;5;1135,975;6,150
2021-06-02;6;1083,313;112,575
2021-06-02;7;797,413;467,225
2021-06-02;8;445,713;970,363
2021-06-02;9;313,863;1586,450
2021-06-02;10;545,513;2273,138
2021-06-02;11;796,050;2508,088
2021-06-02;12;847,750;2452,638
2021-06-02;13;835,713;2742,600
2021-06-02;14;752,600;2870,200
2021-06-02;15;748,438;2828,000
2021-06-02;16;713,075;2453,275
2021-06-02;17;804,438;2190,850
2021-06-02;18;710,475;1717,900
2021-06-02;19;667,400;1190,375
2021-06-02;20;725,300;592,313
2021-06-02;21;941,275;170,225
2021-06-02;22;1387,988;6,513
2021-06-02;23;1671,475;0,000
2021-06-02;24;1753,825;0,000
2021-06-03;1;1674,025;0,000
2021-06-03;2;1463,125;0,000
2021-06-03;3;1316,588;0,000
2021-06-03;4;1109,675;0,000
2021-06-03;5;909,663;8,000
2021-06-03;6;829,875;123,563
2021-06-03;7;648,338;569,925
2021-06-03;8;331,650;1239,388
2021-06-03;9;112,663;1905,838
2021-06-03;10;163,675;2564,800
2021-06-03;11;369,113;2927,563
2021-06-03;12;400,013;3039,250
2021-06-03;13;320,713;2941,425
2021-06-03;14;292,675;2845,600
2021-06-03;15;276,950;3040,688
2021-06-03;16;357,000;2857,113
2021-06-03;17;410,975;2374,913
2021-06-03;18;391,088;1785,738
2021-06-03;19;381,475;1244,463
2021-06-03;20;425,950;604,913
2021-06-03;21;547,675;196,588
2021-06-03;22;897,538;8,163
2021-06-03;23;1152,663;0,000
2021-06-03;24;1250,288;0,000
2021-06-04;1;1261,463;0,000
2021-06-04;2;1307,700;0,000
2021-06-04;3;1207,988;0,000
2021-06-04;4;1071,013;0,000
2021-06-04;5;886,475;5,863
2021-06-04;6;661,038;126,075
2021-06-04;7;553,325;532,763
2021-06-04;8;357,650;1120,738
2021-06-04;9;193,563;1713,075
2021-06-04;10;158,300;2265,475
2021-06-04;11;171,700;2545,788
2021-06-04;12;143,925;2597,063
2021-06-04;13;133,488;2442,038
2021-06-04;14;136,475;2159,338
2021-06-04;15;163,963;2081,225
2021-06-04;16;229,575;2208,738
2021-06-04;17;246,425;1777,075
2021-06-04;18;339,088;1202,000
2021-06-04;19;414,825;868,413
2021-06-04;20;471,875;390,150
2021-06-04;21;532,513;97,525
2021-06-04;22;624,288;5,288
2021-06-04;23;648,225;0,000
2021-06-04;24;686,775;0,000
