Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2022-10-01;1;2060,025;0,000
2022-10-01;2;2016,950;0,000
2022-10-01;3;2117,675;0,000
2022-10-01;4;2240,125;0,000
2022-10-01;5;2309,063;0,000
2022-10-01;6;2272,363;0,000
2022-10-01;7;2258,688;16,300
2022-10-01;8;2319,313;381,238
2022-10-01;9;1933,113;1463,063
2022-10-01;10;1384,413;2491,438
2022-10-01;11;1341,813;3150,313
2022-10-01;12;1699,375;3479,838
2022-10-01;13;2174,763;3190,113
2022-10-01;14;2636,475;2578,125
2022-10-01;15;2902,163;1959,988
2022-10-01;16;2906,250;1368,975
2022-10-01;17;3000,563;687,900
2022-10-01;18;3062,550;316,163
2022-10-01;19;3032,888;58,825
2022-10-01;20;3098,438;0,000
2022-10-01;21;3141,625;0,000
2022-10-01;22;2936,088;0,000
2022-10-01;23;2821,638;0,000
2022-10-01;24;3019,788;0,000
2022-10-02;1;3366,850;0,000
2022-10-02;2;3483,188;0,000
2022-10-02;3;3842,988;0,000
2022-10-02;4;4197,713;0,000
2022-10-02;5;4338,550;0,000
2022-10-02;6;4591,325;0,000
2022-10-02;7;4657,713;12,763
2022-10-02;8;4636,625;159,838
2022-10-02;9;4738,438;779,963
2022-10-02;10;4722,525;1642,150
2022-10-02;11;4831,838;2569,413
2022-10-02;12;4995,375;3031,213
2022-10-02;13;4848,138;3239,175
2022-10-02;14;4767,975;3099,638
2022-10-02;15;4415,213;2918,900
2022-10-02;16;3989,213;2577,350
2022-10-02;17;3704,475;1630,925
2022-10-02;18;3555,925;615,675
2022-10-02;19;3490,850;109,450
2022-10-02;20;3987,613;0,000
2022-10-02;21;4486,713;0,000
2022-10-02;22;4875,400;0,000
2022-10-02;23;5294,513;0,000
2022-10-02;24;5551,400;0,000
2022-10-03;1;5688,875;0,000
2022-10-03;2;5888,975;0,000
2022-10-03;3;5930,775;0,000
2022-10-03;4;6049,325;0,000
2022-10-03;5;6180,363;0,000
2022-10-03;6;6342,450;0,000
2022-10-03;7;6337,900;6,275
2022-10-03;8;6305,038;108,738
2022-10-03;9;6355,188;511,200
2022-10-03;10;6232,713;1068,413
2022-10-03;11;6305,763;1572,075
2022-10-03;12;6160,588;2084,450
2022-10-03;13;6277,563;2335,113
2022-10-03;14;6322,588;2502,775
2022-10-03;15;6230,450;2434,050
2022-10-03;16;5975,325;1967,513
2022-10-03;17;5566,725;1349,488
2022-10-03;18;5165,725;432,325
2022-10-03;19;4888,213;44,613
2022-10-03;20;4739,025;0,000
2022-10-03;21;4775,163;0,000
2022-10-03;22;5005,450;0,000
2022-10-03;23;5060,113;0,000
2022-10-03;24;4844,325;0,000
2022-10-04;1;4693,950;0,000
2022-10-04;2;4633,400;0,000
2022-10-04;3;4399,175;0,000
2022-10-04;4;4445,738;0,000
2022-10-04;5;4440,338;0,000
2022-10-04;6;4388,238;0,000
2022-10-04;7;4306,363;3,238
2022-10-04;8;4054,075;201,150
2022-10-04;9;3515,350;848,738
2022-10-04;10;3335,063;1622,750
2022-10-04;11;3344,625;2301,888
2022-10-04;12;3234,738;3034,350
2022-10-04;13;3196,013;3711,013
2022-10-04;14;3216,913;3898,713
2022-10-04;15;3005,875;3656,700
2022-10-04;16;2696,713;3160,225
2022-10-04;17;2141,738;2082,700
2022-10-04;18;1627,900;755,275
2022-10-04;19;1540,700;56,963
2022-10-04;20;1855,700;0,000
2022-10-04;21;2237,750;0,000
2022-10-04;22;2541,763;0,000
2022-10-04;23;2792,688;0,000
2022-10-04;24;3186,725;0,000
2022-10-05;1;3304,675;0,000
2022-10-05;2;3265,450;0,000
2022-10-05;3;3318,775;0,000
2022-10-05;4;3321,125;0,000
2022-10-05;5;3437,275;0,000
2022-10-05;6;3701,188;0,000
2022-10-05;7;3915,813;3,913
2022-10-05;8;3909,388;279,338
2022-10-05;9;3629,450;1229,613
2022-10-05;10;2818,500;2403,013
2022-10-05;11;2336,038;3266,725
2022-10-05;12;2219,413;3548,500
2022-10-05;13;2338,025;3609,713
2022-10-05;14;2587,400;3640,825
2022-10-05;15;2469,613;3017,913
2022-10-05;16;2542,563;2319,400
2022-10-05;17;2543,750;1377,663
2022-10-05;18;2812,938;520,163
2022-10-05;19;3651,350;78,950
2022-10-05;20;4478,750;0,000
2022-10-05;21;4860,163;0,000
2022-10-05;22;5108,700;0,000
2022-10-05;23;5242,400;0,000
2022-10-05;24;5439,700;0,000
2022-10-06;1;5502,200;0,000
2022-10-06;2;5503,288;0,000
2022-10-06;3;5710,950;0,000
2022-10-06;4;5927,125;0,000
2022-10-06;5;5848,100;0,000
2022-10-06;6;5800,075;0,000
2022-10-06;7;5874,100;5,563
2022-10-06;8;5666,213;411,075
2022-10-06;9;5282,725;1696,413
2022-10-06;10;5234,025;2897,038
2022-10-06;11;5268,050;3413,688
2022-10-06;12;5363,688;3818,313
2022-10-06;13;5492,175;4186,625
2022-10-06;14;5380,375;4267,888
2022-10-06;15;5127,488;3931,975
2022-10-06;16;4793,275;3288,288
2022-10-06;17;4142,975;2025,213
2022-10-06;18;3080,525;682,225
2022-10-06;19;2841,225;70,350
2022-10-06;20;3042,538;0,000
2022-10-06;21;3239,338;0,000
2022-10-06;22;3381,763;0,000
2022-10-06;23;3213,413;0,000
2022-10-06;24;2934,100;0,000
2022-10-07;1;2608,638;0,000
2022-10-07;2;2224,475;0,000
2022-10-07;3;1898,750;0,000
2022-10-07;4;1777,050;0,000
2022-10-07;5;1884,363;0,000
2022-10-07;6;1928,613;0,000
2022-10-07;7;2066,038;9,250
2022-10-07;8;2288,900;471,650
2022-10-07;9;2254,888;2189,750
2022-10-07;10;1550,338;4058,863
2022-10-07;11;1094,788;5294,638
2022-10-07;12;1667,875;5974,063
2022-10-07;13;2473,050;6302,125
2022-10-07;14;2252,488;6114,663
2022-10-07;15;1771,800;5468,613
2022-10-07;16;1549,300;4302,088
2022-10-07;17;1384,550;2560,175
2022-10-07;18;1329,675;733,513
2022-10-07;19;1966,725;101,163
2022-10-07;20;2786,800;0,000
2022-10-07;21;3194,025;0,000
2022-10-07;22;3462,688;0,000
2022-10-07;23;3526,413;0,000
2022-10-07;24;3396,688;0,000
2022-10-08;1;3071,575;0,000
2022-10-08;2;2839,150;0,000
2022-10-08;3;2851,713;0,000
2022-10-08;4;2820,438;0,000
2022-10-08;5;2679,725;0,000
2022-10-08;6;2590,450;0,000
2022-10-08;7;2519,275;7,513
2022-10-08;8;2398,738;323,725
2022-10-08;9;2318,675;1457,825
2022-10-08;10;1732,013;2905,050
2022-10-08;11;1224,763;3906,400
2022-10-08;12;1468,688;4368,100
2022-10-08;13;2155,938;4358,263
2022-10-08;14;2742,488;3724,663
2022-10-08;15;2830,463;2782,400
2022-10-08;16;2739,388;1984,650
2022-10-08;17;2614,588;1157,338
2022-10-08;18;2506,475;404,638
2022-10-08;19;2810,738;98,038
2022-10-08;20;3117,700;0,000
2022-10-08;21;3396,288;0,000
2022-10-08;22;3724,550;0,000
2022-10-08;23;3707,775;0,000
2022-10-08;24;3645,300;0,000
2022-10-09;1;3657,888;0,000
2022-10-09;2;3638,238;0,000
2022-10-09;3;3457,525;0,000
2022-10-09;4;3491,475;0,000
2022-10-09;5;3378,375;0,000
2022-10-09;6;3055,875;0,000
2022-10-09;7;2850,338;7,638
2022-10-09;8;2504,263;251,588
2022-10-09;9;2035,875;1123,338
2022-10-09;10;1385,900;2212,000
2022-10-09;11;1082,938;3158,588
2022-10-09;12;1118,713;4045,025
2022-10-09;13;975,988;4523,538
2022-10-09;14;837,000;4650,613
2022-10-09;15;743,588;4163,588
2022-10-09;16;615,363;3597,375
2022-10-09;17;467,338;2157,163
2022-10-09;18;329,575;748,763
2022-10-09;19;339,650;88,338
2022-10-09;20;471,425;0,000
2022-10-09;21;636,438;0,000
2022-10-09;22;857,463;0,000
2022-10-09;23;1365,488;0,000
2022-10-09;24;1989,950;0,000
2022-10-10;1;2624,038;0,000
2022-10-10;2;2924,888;0,000
2022-10-10;3;3089,088;0,000
2022-10-10;4;3308,475;0,000
2022-10-10;5;3604,513;0,000
2022-10-10;6;3747,950;0,000
2022-10-10;7;4028,350;3,413
2022-10-10;8;4352,438;398,638
2022-10-10;9;4228,888;2073,200
2022-10-10;10;3279,375;4004,713
2022-10-10;11;3092,875;5290,175
2022-10-10;12;3414,725;5965,625
2022-10-10;13;3453,763;6025,875
2022-10-10;14;3530,975;5634,588
2022-10-10;15;3724,363;4734,475
2022-10-10;16;3799,413;3549,438
2022-10-10;17;3713,288;2019,150
2022-10-10;18;3793,488;530,238
2022-10-10;19;4383,700;20,425
2022-10-10;20;4787,813;0,000
2022-10-10;21;4965,025;0,000
2022-10-10;22;4876,975;0,000
2022-10-10;23;4786,038;0,000
2022-10-10;24;4631,250;0,000
2022-10-11;1;4361,675;0,000
2022-10-11;2;4265,788;0,000
2022-10-11;3;4361,863;0,000
2022-10-11;4;4392,850;0,000
2022-10-11;5;4300,975;0,000
2022-10-11;6;3918,375;0,000
2022-10-11;7;3620,588;3,138
2022-10-11;8;3417,475;228,300
2022-10-11;9;2860,313;1249,075
2022-10-11;10;2398,088;2505,125
2022-10-11;11;2341,013;3315,288
2022-10-11;12;2603,238;3871,688
2022-10-11;13;2900,063;4161,925
2022-10-11;14;2992,200;4140,225
2022-10-11;15;3022,013;3701,025
2022-10-11;16;2801,313;2837,475
2022-10-11;17;2449,350;1956,538
2022-10-11;18;1703,675;482,700
2022-10-11;19;1594,338;14,000
2022-10-11;20;1869,363;0,000
2022-10-11;21;2042,538;0,000
2022-10-11;22;2102,850;0,000
2022-10-11;23;2044,763;0,000
2022-10-11;24;1985,063;0,000
2022-10-12;1;1794,288;0,000
2022-10-12;2;1601,538;0,000
2022-10-12;3;1505,175;0,000
2022-10-12;4;1339,313;0,000
2022-10-12;5;1125,225;0,000
2022-10-12;6;932,963;0,000
2022-10-12;7;793,163;3,175
2022-10-12;8;760,313;326,238
2022-10-12;9;567,963;1666,075
2022-10-12;10;287,600;3188,175
2022-10-12;11;146,638;4195,175
2022-10-12;12;189,063;4938,550
2022-10-12;13;252,650;5021,650
2022-10-12;14;228,813;4195,563
2022-10-12;15;179,250;3660,075
2022-10-12;16;141,700;2693,313
2022-10-12;17;126,313;1571,113
2022-10-12;18;149,125;425,713
2022-10-12;19;247,738;18,563
2022-10-12;20;394,700;0,000
2022-10-12;21;631,388;0,000
2022-10-12;22;838,563;0,000
2022-10-12;23;989,238;0,000
2022-10-12;24;1291,488;0,000
2022-10-13;1;1534,100;0,000
2022-10-13;2;1701,963;0,000
2022-10-13;3;1870,538;0,000
2022-10-13;4;1865,688;0,000
2022-10-13;5;1848,288;0,000
2022-10-13;6;1928,650;0,000
2022-10-13;7;2180,025;3,588
2022-10-13;8;2390,088;251,950
2022-10-13;9;2406,625;1632,425
2022-10-13;10;1738,163;3449,463
2022-10-13;11;1197,825;4707,350
2022-10-13;12;1496,338;5511,763
2022-10-13;13;1845,638;5544,238
2022-10-13;14;1761,575;5318,925
2022-10-13;15;1621,313;4441,438
2022-10-13;16;1420,138;3210,838
2022-10-13;17;1232,825;1680,625
2022-10-13;18;1355,700;319,838
2022-10-13;19;1998,213;16,713
2022-10-13;20;2832,975;0,000
2022-10-13;21;3207,963;0,000
2022-10-13;22;3202,338;0,000
2022-10-13;23;3049,588;0,000
2022-10-13;24;2794,900;0,000
2022-10-14;1;2363,963;0,000
2022-10-14;2;1981,025;0,000
2022-10-14;3;1676,213;0,000
2022-10-14;4;1506,900;0,000
2022-10-14;5;1459,500;0,000
2022-10-14;6;1441,738;0,000
2022-10-14;7;1366,475;5,000
2022-10-14;8;1293,838;199,663
2022-10-14;9;1094,475;980,225
2022-10-14;10;701,875;2184,100
2022-10-14;11;320,613;3220,450
2022-10-14;12;225,425;4117,363
2022-10-14;13;284,863;4141,288
2022-10-14;14;362,425;3857,588
2022-10-14;15;336,775;3353,875
2022-10-14;16;339,050;2149,463
2022-10-14;17;407,663;1038,000
2022-10-14;18;572,100;263,100
2022-10-14;19;931,525;26,088
2022-10-14;20;1450,050;0,000
2022-10-14;21;2011,913;0,000
2022-10-14;22;2260,913;0,000
2022-10-14;23;2433,675;0,000
2022-10-14;24;2519,300;0,000
2022-10-15;1;2495,288;0,000
2022-10-15;2;2591,413;0,000
2022-10-15;3;2672,575;0,000
2022-10-15;4;2543,825;0,000
2022-10-15;5;2518,975;0,000
2022-10-15;6;2653,275;0,000
2022-10-15;7;2769,663;4,450
2022-10-15;8;2859,388;148,350
2022-10-15;9;2699,088;751,650
2022-10-15;10;2271,275;1602,150
2022-10-15;11;1934,825;2297,300
2022-10-15;12;1831,300;2818,813
2022-10-15;13;1936,363;2887,050
2022-10-15;14;2133,838;2485,863
2022-10-15;15;2001,388;1922,438
2022-10-15;16;1809,150;1216,613
2022-10-15;17;1732,850;558,063
2022-10-15;18;1996,338;180,538
2022-10-15;19;2343,938;20,025
2022-10-15;20;2682,850;0,000
2022-10-15;21;3029,500;0,000
2022-10-15;22;3177,563;0,000
2022-10-15;23;3184,800;0,000
2022-10-15;24;3294,788;0,000
2022-10-16;1;3261,750;0,000
2022-10-16;2;3210,100;0,000
2022-10-16;3;3185,175;0,000
2022-10-16;4;3117,363;0,000
2022-10-16;5;3148,000;0,000
2022-10-16;6;3077,200;0,000
2022-10-16;7;3104,775;3,975
2022-10-16;8;3030,825;134,125
2022-10-16;9;2869,588;762,063
2022-10-16;10;2438,788;1858,525
2022-10-16;11;2115,738;2654,825
2022-10-16;12;1889,913;3052,738
2022-10-16;13;1847,425;3267,688
2022-10-16;14;1914,663;2922,838
2022-10-16;15;2050,000;2574,550
2022-10-16;16;1980,725;1956,700
2022-10-16;17;1899,000;1150,488
2022-10-16;18;1823,725;318,800
2022-10-16;19;2383,513;22,288
2022-10-16;20;2966,725;0,000
2022-10-16;21;3236,825;0,000
2022-10-16;22;3291,913;0,000
2022-10-16;23;2809,525;0,000
2022-10-16;24;2289,663;0,000
2022-10-17;1;1842,863;0,000
2022-10-17;2;1379,550;0,000
2022-10-17;3;997,700;0,000
2022-10-17;4;853,875;0,000
2022-10-17;5;770,788;0,000
2022-10-17;6;794,188;0,000
2022-10-17;7;1006,863;0,588
2022-10-17;8;1306,913;166,850
2022-10-17;9;1486,400;1210,713
2022-10-17;10;1473,838;2747,538
2022-10-17;11;1049,763;3957,838
2022-10-17;12;795,450;4763,988
2022-10-17;13;837,450;5184,675
2022-10-17;14;1025,975;5107,875
2022-10-17;15;1384,150;4273,238
2022-10-17;16;1612,188;3164,163
2022-10-17;17;2119,475;1546,700
2022-10-17;18;3199,725;310,525
2022-10-17;19;4412,938;3,588
2022-10-17;20;5008,125;0,000
2022-10-17;21;5372,963;0,000
2022-10-17;22;5435,900;0,000
2022-10-17;23;5330,675;0,000
2022-10-17;24;5141,750;0,000
2022-10-18;1;4474,325;0,000
2022-10-18;2;3984,413;0,000
2022-10-18;3;3697,738;0,000
2022-10-18;4;3200,700;0,000
2022-10-18;5;2891,888;0,000
2022-10-18;6;2469,300;0,000
