Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2023-07-01;1;858,050;0,000
2023-07-01;2;911,988;0,000
2023-07-01;3;902,588;0,000
2023-07-01;4;809,675;0,000
2023-07-01;5;791,900;31,913
2023-07-01;6;634,463;300,488
2023-07-01;7;490,888;894,688
2023-07-01;8;336,263;1823,625
2023-07-01;9;237,575;2925,900
2023-07-01;10;358,325;4039,713
2023-07-01;11;568,225;4981,963
2023-07-01;12;783,475;5638,263
2023-07-01;13;898,613;6059,338
2023-07-01;14;1058,225;6416,325
2023-07-01;15;1137,588;6139,038
2023-07-01;16;1208,600;5748,963
2023-07-01;17;1110,813;4766,788
2023-07-01;18;1016,725;3214,788
2023-07-01;19;770,788;1773,225
2023-07-01;20;630,825;863,200
2023-07-01;21;844,488;315,000
2023-07-01;22;1268,000;27,788
2023-07-01;23;1505,988;0,000
2023-07-01;24;1727,713;0,000
2023-07-02;1;1924,900;0,000
2023-07-02;2;2241,413;0,000
2023-07-02;3;2279,450;0,000
2023-07-02;4;2543,438;0,000
2023-07-02;5;2595,975;45,525
2023-07-02;6;2966,100;308,475
2023-07-02;7;3189,850;893,013
2023-07-02;8;3368,463;1823,438
2023-07-02;9;3819,100;2941,738
2023-07-02;10;4382,300;4365,050
2023-07-02;11;4995,238;4870,713
2023-07-02;12;5535,113;3623,000
2023-07-02;13;5625,613;3724,250
2023-07-02;14;5862,938;3326,275
2023-07-02;15;5739,050;3122,025
2023-07-02;16;5638,763;2598,625
2023-07-02;17;5542,388;2052,588
2023-07-02;18;5630,300;2534,088
2023-07-02;19;5223,075;1888,700
2023-07-02;20;4382,713;992,663
2023-07-02;21;3444,413;415,125
2023-07-02;22;3236,038;33,713
2023-07-02;23;3244,475;0,000
2023-07-02;24;3344,600;0,000
2023-07-03;1;3441,163;0,000
2023-07-03;2;3531,238;0,000
2023-07-03;3;3746,325;0,000
2023-07-03;4;3934,825;0,000
2023-07-03;5;4032,050;52,138
2023-07-03;6;3949,025;391,875
2023-07-03;7;3321,150;1203,363
2023-07-03;8;2818,963;2771,775
2023-07-03;9;2885,888;4561,513
2023-07-03;10;4115,188;6000,563
2023-07-03;11;4790,100;6651,200
