Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2021-11-01;1;4383,250;0,000
2021-11-01;2;4374,250;0,000
2021-11-01;3;4444,938;0,000
2021-11-01;4;4347,125;0,000
2021-11-01;5;4305,150;0,000
2021-11-01;6;4224,763;0,000
2021-11-01;7;4282,225;17,500
2021-11-01;8;4138,825;184,288
2021-11-01;9;3439,200;755,988
2021-11-01;10;2585,063;1358,538
2021-11-01;11;2108,125;1770,613
2021-11-01;12;1798,888;1944,225
2021-11-01;13;1618,600;1814,025
2021-11-01;14;1282,675;1475,325
2021-11-01;15;1073,588;996,313
2021-11-01;16;1134,450;415,025
2021-11-01;17;1431,925;39,750
2021-11-01;18;1737,050;0,038
2021-11-01;19;1981,550;0,025
2021-11-01;20;2038,413;0,038
2021-11-01;21;1971,225;0,100
2021-11-01;22;1849,063;0,038
2021-11-01;23;1591,650;0,088
2021-11-01;24;1333,000;0,038
2021-11-02;1;1254,875;0,000
2021-11-02;2;1268,950;0,000
2021-11-02;3;1302,163;0,038
2021-11-02;4;1311,738;0,013
2021-11-02;5;1356,988;0,000
2021-11-02;6;1442,125;0,000
2021-11-02;7;1425,400;10,013
2021-11-02;8;1381,175;101,138
2021-11-02;9;1271,713;244,300
2021-11-02;10;1199,675;417,075
2021-11-02;11;1218,788;563,563
2021-11-02;12;1203,825;506,188
2021-11-02;13;1190,863;474,625
2021-11-02;14;1163,313;370,425
2021-11-02;15;1272,475;249,313
2021-11-02;16;1391,063;119,350
2021-11-02;17;1393,138;17,400
2021-11-02;18;1356,388;0,088
2021-11-02;19;1280,513;0,000
2021-11-02;20;1157,825;0,063
2021-11-02;21;1105,025;0,038
2021-11-02;22;1059,025;0,000
2021-11-02;23;1012,588;0,000
2021-11-02;24;955,625;0,000
2021-11-03;1;875,650;0,000
2021-11-03;2;928,563;0,000
2021-11-03;3;947,763;0,000
2021-11-03;4;1000,875;0,000
2021-11-03;5;1076,338;0,000
2021-11-03;6;1135,663;0,025
2021-11-03;7;1191,263;8,375
2021-11-03;8;1197,263;114,175
2021-11-03;9;942,175;475,475
2021-11-03;10;639,975;907,438
2021-11-03;11;649,425;1282,875
2021-11-03;12;685,963;1487,213
2021-11-03;13;618,963;1481,750
2021-11-03;14;633,088;1323,050
2021-11-03;15;603,963;995,538
2021-11-03;16;584,500;348,575
2021-11-03;17;794,338;33,475
2021-11-03;18;1136,788;0,100
2021-11-03;19;1559,638;0,038
2021-11-03;20;1753,475;0,000
2021-11-03;21;1890,275;0,013
2021-11-03;22;1948,275;0,088
2021-11-03;23;1887,688;0,000
2021-11-03;24;1899,338;0,000
2021-11-04;1;1964,625;0,000
2021-11-04;2;2028,638;0,000
2021-11-04;3;2150,788;0,000
2021-11-04;4;2306,025;0,000
2021-11-04;5;2510,400;0,000
2021-11-04;6;2647,138;0,300
2021-11-04;7;2881,438;4,688
2021-11-04;8;3137,388;75,563
2021-11-04;9;3071,238;175,113
2021-11-04;10;2949,763;341,275
2021-11-04;11;2954,913;500,288
2021-11-04;12;3250,875;471,550
2021-11-04;13;3460,600;625,950
2021-11-04;14;4064,563;437,175
2021-11-04;15;4416,238;335,300
2021-11-04;16;4388,713;224,938
2021-11-04;17;4611,550;28,238
2021-11-04;18;4578,788;0,388
2021-11-04;19;4743,388;0,113
2021-11-04;20;5119,313;0,025
2021-11-04;21;5145,913;0,000
2021-11-04;22;4920,263;0,000
2021-11-04;23;4732,650;0,050
2021-11-04;24;4705,988;0,025
2021-11-05;1;4740,750;0,000
2021-11-05;2;4757,575;0,000
2021-11-05;3;4684,513;0,000
2021-11-05;4;4769,500;0,000
2021-11-05;5;4865,250;0,050
2021-11-05;6;5062,375;0,000
2021-11-05;7;5470,100;11,538
2021-11-05;8;5400,250;103,688
2021-11-05;9;5182,538;309,038
2021-11-05;10;4829,313;583,000
2021-11-05;11;4516,750;723,875
2021-11-05;12;4230,575;830,600
2021-11-05;13;4103,725;837,775
2021-11-05;14;3609,963;708,800
2021-11-05;15;3173,450;509,375
2021-11-05;16;3008,138;219,713
2021-11-05;17;3018,963;19,388
2021-11-05;18;3020,538;0,038
2021-11-05;19;3121,688;0,013
2021-11-05;20;3213,900;0,013
2021-11-05;21;3588,363;0,000
2021-11-05;22;3780,500;0,025
2021-11-05;23;4008,275;0,000
2021-11-05;24;4169,888;0,000
2021-11-06;1;4442,925;0,000
2021-11-06;2;4616,313;0,013
2021-11-06;3;4613,338;0,063
2021-11-06;4;4621,813;0,050
2021-11-06;5;4677,263;0,000
2021-11-06;6;4697,163;0,013
2021-11-06;7;4716,650;4,088
2021-11-06;8;4689,075;83,838
2021-11-06;9;4679,175;404,525
2021-11-06;10;4584,638;789,300
2021-11-06;11;4639,350;1046,088
2021-11-06;12;4762,388;1177,338
