Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2024-06-01;1;1377,338;0,000
2024-06-01;2;1285,813;0,000
2024-06-01;3;1237,363;0,000
2024-06-01;4;1172,450;0,000
2024-06-01;5;1063,900;115,250
2024-06-01;6;977,463;598,488
2024-06-01;7;748,263;1635,475
2024-06-01;8;383,588;3622,738
2024-06-01;9;291,200;5925,638
2024-06-01;10;561,575;7905,663
2024-06-01;11;851,113;8857,375
2024-06-01;12;970,538;8858,275
2024-06-01;13;1196,938;7711,513
2024-06-01;14;1487,875;7084,038
2024-06-01;15;1611,338;6393,250
2024-06-01;16;1425,863;5784,725
2024-06-01;17;1563,275;4565,650
2024-06-01;18;1244,813;3479,100
2024-06-01;19;1017,400;2037,600
2024-06-01;20;650,538;907,750
2024-06-01;21;795,225;358,413
2024-06-01;22;879,713;11,938
2024-06-01;23;792,675;0,000
2024-06-01;24;791,775;0,000
2024-06-02;1;691,813;0,000
2024-06-02;2;620,563;0,000
2024-06-02;3;631,550;0,000
2024-06-02;4;593,638;0,000
2024-06-02;5;569,350;104,738
2024-06-02;6;660,738;492,225
2024-06-02;7;596,488;1280,150
2024-06-02;8;597,125;2648,625
2024-06-02;9;690,050;4067,425
2024-06-02;10;685,925;5302,800
2024-06-02;11;722,363;6380,175
2024-06-02;12;745,988;7194,025
2024-06-02;13;895,663;7587,288
2024-06-02;14;1233,375;7698,275
2024-06-02;15;1239,063;7153,200
2024-06-02;16;1643,675;6498,713
2024-06-02;17;1499,425;5385,625
2024-06-02;18;1488,863;3972,125
2024-06-02;19;1425,913;2370,850
2024-06-02;20;1326,613;1021,600
2024-06-02;21;1211,575;352,750
2024-06-02;22;1441,275;12,663
2024-06-02;23;1801,788;0,000
2024-06-02;24;2012,625;0,000
2024-06-03;1;2087,688;0,000
2024-06-03;2;2196,063;0,000
2024-06-03;3;2081,000;0,000
2024-06-03;4;1970,950;0,000
2024-06-03;5;1898,013;124,663
2024-06-03;6;1684,688;509,700
2024-06-03;7;1398,050;1195,700
2024-06-03;8;1364,613;1984,288
2024-06-03;9;1356,500;2805,975
2024-06-03;10;1388,438;3862,913
2024-06-03;11;1428,813;4780,550
2024-06-03;12;1410,588;5424,863
2024-06-03;13;1416,163;6015,188
2024-06-03;14;1428,913;6169,488
2024-06-03;15;1515,388;6417,450
2024-06-03;16;1680,250;5575,488
2024-06-03;17;1693,900;4443,500
2024-06-03;18;1857,763;2958,463
2024-06-03;19;1888,250;1708,800
2024-06-03;20;1739,713;815,988
2024-06-03;21;1538,213;269,925
2024-06-03;22;1572,525;39,838
2024-06-03;23;1692,100;0,000
2024-06-03;24;1588,213;0,000
2024-06-04;1;1518,500;0,000
2024-06-04;2;1532,588;0,000
2024-06-04;3;1488,988;0,000
2024-06-04;4;1376,388;0,000
2024-06-04;5;1272,163;84,025
