Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2021-03-01;1;1124,713;0,000
2021-03-01;2;875,975;0,000
2021-03-01;3;646,613;0,000
2021-03-01;4;451,625;0,000
2021-03-01;5;381,800;0,000
2021-03-01;6;345,463;0,000
2021-03-01;7;381,825;0,200
2021-03-01;8;385,975;25,588
2021-03-01;9;356,150;120,875
2021-03-01;10;397,313;245,688
2021-03-01;11;428,000;362,413
2021-03-01;12;475,275;511,288
2021-03-01;13;572,338;542,263
2021-03-01;14;724,238;596,813
2021-03-01;15;926,863;608,675
2021-03-01;16;1133,375;510,088
2021-03-01;17;1269,150;281,050
2021-03-01;18;1378,813;46,413
2021-03-01;19;1415,563;0,075
2021-03-01;20;1567,688;0,000
2021-03-01;21;1779,788;0,000
2021-03-01;22;1834,850;0,000
2021-03-01;23;1792,413;0,000
2021-03-01;24;1784,125;0,000
2021-03-02;1;1693,750;0,000
2021-03-02;2;1645,888;0,000
2021-03-02;3;1592,750;0,000
2021-03-02;4;1522,650;0,000
2021-03-02;5;1524,650;0,000
2021-03-02;6;1399,813;0,000
2021-03-02;7;1451,150;1,613
2021-03-02;8;1457,888;103,000
2021-03-02;9;1319,625;447,038
2021-03-02;10;1145,300;835,850
2021-03-02;11;1051,038;1216,575
2021-03-02;12;923,375;1489,300
2021-03-02;13;824,700;1665,163
2021-03-02;14;770,538;1620,738
2021-03-02;15;756,113;1323,025
2021-03-02;16;682,363;896,963
2021-03-02;17;661,938;429,838
2021-03-02;18;656,788;74,163
2021-03-02;19;715,238;0,113
2021-03-02;20;587,875;0,000
2021-03-02;21;451,738;0,000
2021-03-02;22;320,938;0,000
2021-03-02;23;208,238;0,000
2021-03-02;24;133,500;0,000
2021-03-03;1;108,975;0,000
2021-03-03;2;92,050;0,000
2021-03-03;3;91,513;0,000
2021-03-03;4;86,350;0,000
2021-03-03;5;81,575;0,000
2021-03-03;6;110,663;0,000
2021-03-03;7;164,488;1,988
2021-03-03;8;190,700;121,813
2021-03-03;9;237,238;465,138
2021-03-03;10;229,800;828,750
2021-03-03;11;211,188;1187,875
2021-03-03;12;193,625;1448,300
2021-03-03;13;214,638;1614,375
2021-03-03;14;231,975;1664,563
2021-03-03;15;253,688;1415,338
2021-03-03;16;356,338;978,163
2021-03-03;17;568,063;441,213
2021-03-03;18;957,488;63,313
2021-03-03;19;1661,975;0,025
2021-03-03;20;2269,000;0,000
2021-03-03;21;2585,163;0,000
2021-03-03;22;3026,175;0,000
2021-03-03;23;3261,350;0,000
2021-03-03;24;3344,075;0,000
2021-03-04;1;3274,550;0,000
2021-03-04;2;3293,825;0,000
2021-03-04;3;3361,825;0,000
2021-03-04;4;3356,138;0,000
2021-03-04;5;3428,800;0,000
2021-03-04;6;3193,688;0,000
2021-03-04;7;2992,688;4,238
2021-03-04;8;2930,563;103,900
2021-03-04;9;2371,225;289,838
2021-03-04;10;1928,063;476,938
2021-03-04;11;1730,588;628,913
2021-03-04;12;1642,763;708,438
2021-03-04;13;1462,413;781,888
2021-03-04;14;1402,838;698,150
2021-03-04;15;1344,388;460,288
2021-03-04;16;1313,975;256,113
2021-03-04;17;1198,100;105,625
2021-03-04;18;953,463;16,000
2021-03-04;19;836,738;0,075
2021-03-04;20;722,463;0,000
2021-03-04;21;748,188;0,000
2021-03-04;22;740,100;0,000
2021-03-04;23;679,075;0,000
2021-03-04;24;662,538;0,000
2021-03-05;1;676,163;0,000
2021-03-05;2;706,313;0,000
2021-03-05;3;726,650;0,000
2021-03-05;4;743,900;0,000
2021-03-05;5;830,688;0,000
2021-03-05;6;924,288;0,000
2021-03-05;7;984,125;5,000
2021-03-05;8;927,500;164,775
2021-03-05;9;818,650;469,600
2021-03-05;10;773,088;806,363
2021-03-05;11;1043,988;1225,225
2021-03-05;12;1311,763;1345,800
2021-03-05;13;1494,488;1214,900
2021-03-05;14;1531,838;821,713
2021-03-05;15;1481,125;954,688
2021-03-05;16;1411,188;729,088
2021-03-05;17;1153,438;400,725
2021-03-05;18;1031,825;101,488
2021-03-05;19;1117,488;0,663
2021-03-05;20;1175,725;0,000
2021-03-05;21;1268,100;0,000
2021-03-05;22;1474,100;0,000
2021-03-05;23;1544,788;0,000
2021-03-05;24;1636,700;0,000
2021-03-06;1;1501,125;0,000
2021-03-06;2;1421,075;0,000
2021-03-06;3;1359,550;0,000
2021-03-06;4;1205,713;0,000
2021-03-06;5;1034,800;0,000
2021-03-06;6;982,963;0,000
2021-03-06;7;1120,488;8,888
2021-03-06;8;1110,750;272,438
2021-03-06;9;731,413;770,563
2021-03-06;10;604,975;1281,725
2021-03-06;11;952,213;1678,600
2021-03-06;12;1530,250;1933,250
2021-03-06;13;2207,063;1687,888
2021-03-06;14;2792,475;1559,950
2021-03-06;15;3215,888;1328,475
2021-03-06;16;3433,575;884,138
2021-03-06;17;3331,750;505,150
2021-03-06;18;3294,013;103,225
2021-03-06;19;3774,975;0,513
2021-03-06;20;4164,050;0,000
2021-03-06;21;4391,188;0,000
2021-03-06;22;4458,750;0,000
2021-03-06;23;4513,325;0,000
2021-03-06;24;4611,725;0,000
2021-03-07;1;4728,550;0,000
2021-03-07;2;4796,175;0,000
2021-03-07;3;4804,125;0,000
2021-03-07;4;4860,988;0,000
2021-03-07;5;4873,513;0,000
2021-03-07;6;4922,163;0,000
2021-03-07;7;4905,075;3,938
2021-03-07;8;4913,163;100,950
2021-03-07;9;4912,588;278,538
2021-03-07;10;5045,788;511,850
2021-03-07;11;5167,850;737,738
2021-03-07;12;5236,250;846,600
2021-03-07;13;4988,863;881,738
2021-03-07;14;4850,313;841,588
2021-03-07;15;4578,575;749,950
2021-03-07;16;4030,563;532,213
2021-03-07;17;3518,500;303,063
2021-03-07;18;3127,338;67,788
2021-03-07;19;3031,013;0,775
2021-03-07;20;2846,863;0,000
2021-03-07;21;2500,888;0,000
2021-03-07;22;2179,538;0,000
2021-03-07;23;1775,100;0,000
2021-03-07;24;1663,200;0,000
2021-03-08;1;1620,400;0,000
2021-03-08;2;1427,663;0,000
2021-03-08;3;1299,363;0,000
2021-03-08;4;1301,063;0,000
2021-03-08;5;1238,013;0,000
2021-03-08;6;1320,950;0,000
2021-03-08;7;1337,363;10,938
2021-03-08;8;1248,050;250,150
2021-03-08;9;1064,613;642,138
2021-03-08;10;974,338;957,638
2021-03-08;11;1171,750;1109,863
2021-03-08;12;1254,975;1048,038
2021-03-08;13;1377,913;1126,213
2021-03-08;14;1358,313;1198,163
2021-03-08;15;1452,188;1014,388
2021-03-08;16;1202,638;763,725
2021-03-08;17;955,963;389,075
