Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2022-07-01;1;1210,388;0,000
2022-07-01;2;1307,800;0,000
2022-07-01;3;1375,100;0,000
2022-07-01;4;1621,688;0,000
2022-07-01;5;1554,800;14,838
2022-07-01;6;1544,238;181,275
2022-07-01;7;1514,750;736,863
2022-07-01;8;910,300;1859,138
2022-07-01;9;447,938;3134,300
2022-07-01;10;364,475;4095,163
2022-07-01;11;494,263;4873,138
2022-07-01;12;790,938;5385,738
2022-07-01;13;1100,725;5543,738
2022-07-01;14;1461,513;5215,200
2022-07-01;15;2007,288;4740,188
2022-07-01;16;2616,063;3785,200
2022-07-01;17;3339,613;3015,700
2022-07-01;18;3742,175;1682,750
2022-07-01;19;3437,550;823,838
2022-07-01;20;3260,013;405,825
2022-07-01;21;2992,413;139,450
2022-07-01;22;2582,138;12,338
2022-07-01;23;2723,300;0,000
2022-07-01;24;2610,750;0,000
2022-07-02;1;2502,675;0,000
2022-07-02;2;2673,563;0,000
2022-07-02;3;2544,575;0,000
2022-07-02;4;2507,563;0,000
2022-07-02;5;2392,138;21,913
2022-07-02;6;2337,400;139,075
2022-07-02;7;2353,763;419,713
2022-07-02;8;2004,963;900,600
2022-07-02;9;1725,900;1518,800
2022-07-02;10;1794,950;2000,200
2022-07-02;11;1784,575;2562,913
2022-07-02;12;1632,488;2814,113
2022-07-02;13;1467,050;2848,788
2022-07-02;14;1268,738;2843,538
2022-07-02;15;1046,700;2943,163
2022-07-02;16;799,838;2796,538
2022-07-02;17;635,238;2515,525
2022-07-02;18;509,725;2070,713
2022-07-02;19;381,775;1245,300
2022-07-02;20;288,188;462,950
2022-07-02;21;283,888;152,175
2022-07-02;22;477,850;14,713
2022-07-02;23;709,275;0,000
2022-07-02;24;923,963;0,000
2022-07-03;1;1031,188;0,000
2022-07-03;2;1067,875;0,000
2022-07-03;3;1053,475;0,000
2022-07-03;4;1031,563;0,000
2022-07-03;5;1093,150;18,638
2022-07-03;6;998,988;160,075
2022-07-03;7;839,213;661,075
2022-07-03;8;425,263;1820,588
2022-07-03;9;222,375;3131,925
2022-07-03;10;351,625;4108,225
2022-07-03;11;491,213;4622,125
2022-07-03;12;477,300;4970,600
2022-07-03;13;427,225;5146,825
2022-07-03;14;362,175;5226,050
2022-07-03;15;270,513;5246,463
2022-07-03;16;253,088;4716,288
2022-07-03;17;246,688;4017,938
2022-07-03;18;244,138;2999,675
2022-07-03;19;226,875;1705,063
2022-07-03;20;254,125;555,613
2022-07-03;21;430,650;248,825
2022-07-03;22;782,800;15,463
2022-07-03;23;1206,563;0,000
2022-07-03;24;1593,575;0,000
2022-07-04;1;1932,013;0,000
2022-07-04;2;2054,988;0,000
2022-07-04;3;1768,150;0,000
2022-07-04;4;1302,988;0,000
2022-07-04;5;1084,538;22,063
2022-07-04;6;1016,788;174,588
2022-07-04;7;777,513;729,050
2022-07-04;8;409,225;1893,525
2022-07-04;9;419,050;3096,300
2022-07-04;10;499,950;3940,813
2022-07-04;11;672,488;4545,213
2022-07-04;12;820,838;4800,925
2022-07-04;13;768,675;4983,225
2022-07-04;14;765,413;5325,375
2022-07-04;15;859,775;4873,900
2022-07-04;16;868,450;4265,725
2022-07-04;17;871,150;3496,850
2022-07-04;18;910,613;2521,350
2022-07-04;19;927,038;1310,713
2022-07-04;20;657,513;580,963
2022-07-04;21;549,913;242,175
2022-07-04;22;664,888;14,775
2022-07-04;23;826,175;0,000
2022-07-04;24;883,525;0,000
2022-07-05;1;1019,613;0,000
2022-07-05;2;997,900;0,000
2022-07-05;3;949,388;0,000
2022-07-05;4;935,800;0,000
2022-07-05;5;960,588;19,300
2022-07-05;6;812,688;190,138
2022-07-05;7;582,313;613,850
2022-07-05;8;261,138;1260,838
2022-07-05;9;192,788;2019,738
2022-07-05;10;242,988;2814,575
2022-07-05;11;354,363;3195,688
2022-07-05;12;489,275;3239,538
2022-07-05;13;738,963;3126,050
2022-07-05;14;897,113;2948,100
2022-07-05;15;1005,563;2910,588
2022-07-05;16;996,063;2508,438
2022-07-05;17;1023,163;1942,250
2022-07-05;18;933,888;1399,025
2022-07-05;19;811,063;835,313
2022-07-05;20;811,888;392,438
2022-07-05;21;817,000;134,250
2022-07-05;22;704,600;11,788
2022-07-05;23;739,525;0,000
2022-07-05;24;808,575;0,000
2022-07-06;1;906,513;0,000
2022-07-06;2;978,588;0,000
2022-07-06;3;912,538;0,000
2022-07-06;4;888,175;0,000
