Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2023-04-01;1;1619,663;0,000
2023-04-01;2;1691,300;0,000
2023-04-01;3;1712,263;0,000
2023-04-01;4;1782,975;0,000
2023-04-01;5;1943,800;0,000
2023-04-01;6;2011,138;8,850
2023-04-01;7;2130,163;39,213
2023-04-01;8;2202,150;332,538
2023-04-01;9;2380,625;960,963
2023-04-01;10;2552,900;1620,125
2023-04-01;11;2684,225;2057,213
2023-04-01;12;2883,038;2266,713
2023-04-01;13;3089,600;2408,488
2023-04-01;14;3248,638;2355,013
2023-04-01;15;3495,688;2327,663
2023-04-01;16;3777,575;1709,263
2023-04-01;17;3813,250;1130,350
2023-04-01;18;3934,075;699,900
2023-04-01;19;4023,650;293,500
2023-04-01;20;4196,025;18,613
2023-04-01;21;4288,038;0,000
2023-04-01;22;4245,038;0,000
2023-04-01;23;4203,425;0,000
2023-04-01;24;4104,325;0,000
2023-04-02;1;3871,150;0,000
2023-04-02;2;3701,150;0,000
2023-04-02;3;3506,963;0,000
2023-04-02;4;3645,188;0,000
2023-04-02;5;3825,250;0,000
2023-04-02;6;4070,375;8,238
2023-04-02;7;4270,150;33,925
2023-04-02;8;4473,325;219,250
2023-04-02;9;4724,238;648,763
2023-04-02;10;5059,613;1126,575
2023-04-02;11;5264,488;1571,988
2023-04-02;12;5332,525;1921,413
2023-04-02;13;5381,313;2120,800
2023-04-02;14;5468,800;2138,888
2023-04-02;15;5662,225;1997,263
2023-04-02;16;5890,475;1863,675
2023-04-02;17;6120,888;1563,363
2023-04-02;18;6133,288;1007,800
2023-04-02;19;6138,075;339,438
2023-04-02;20;5946,538;26,175
2023-04-02;21;5867,025;0,000
2023-04-02;22;5809,638;0,000
2023-04-02;23;5610,863;0,000
2023-04-02;24;5322,250;0,000
2023-04-03;1;5133,200;0,000
2023-04-03;2;4821,825;0,000
2023-04-03;3;4580,538;0,000
2023-04-03;4;4503,113;0,000
2023-04-03;5;4207,500;0,000
2023-04-03;6;3959,000;0,963
2023-04-03;7;3814,625;111,150
2023-04-03;8;3757,525;1083,150
2023-04-03;9;3908,263;2638,600
2023-04-03;10;4524,825;4131,063
2023-04-03;11;5000,350;4771,600
2023-04-03;12;4787,563;5048,725
2023-04-03;13;4667,200;5325,988
2023-04-03;14;4636,850;5264,400
2023-04-03;15;4875,938;4570,788
2023-04-03;16;4783,588;4049,988
2023-04-03;17;4702,488;2758,675
2023-04-03;18;4461,725;1501,650
2023-04-03;19;3957,838;464,013
2023-04-03;20;3337,925;41,700
2023-04-03;21;3046,775;0,000
2023-04-03;22;2832,913;0,000
2023-04-03;23;2730,100;0,000
2023-04-03;24;2444,988;0,000
2023-04-04;1;2203,463;0,000
2023-04-04;2;2111,650;0,000
2023-04-04;3;2044,150;0,000
2023-04-04;4;1998,675;0,000
2023-04-04;5;1933,813;0,000
2023-04-04;6;1804,050;1,050
2023-04-04;7;1667,150;142,813
2023-04-04;8;1432,050;982,688
2023-04-04;9;1213,338;2459,538
2023-04-04;10;1451,588;3560,438
2023-04-04;11;1544,225;4148,288
2023-04-04;12;1483,025;4020,250
2023-04-04;13;1503,200;4060,700
2023-04-04;14;1518,963;3941,763
2023-04-04;15;1572,125;3711,738
2023-04-04;16;1541,575;3484,250
2023-04-04;17;1506,950;2713,838
2023-04-04;18;1371,088;1458,550
2023-04-04;19;1091,263;501,613
2023-04-04;20;857,538;41,913
2023-04-04;21;708,600;0,000
2023-04-04;22;651,363;0,000
2023-04-04;23;705,563;0,000
2023-04-04;24;736,063;0,000
2023-04-05;1;735,300;0,000
2023-04-05;2;614,500;0,000
2023-04-05;3;510,338;0,000
2023-04-05;4;424,163;0,000
2023-04-05;5;385,438;0,000
2023-04-05;6;371,900;0,900
2023-04-05;7;396,613;120,925
2023-04-05;8;352,513;910,475
2023-04-05;9;250,463;2559,888
2023-04-05;10;208,013;3956,663
2023-04-05;11;180,088;4991,338
2023-04-05;12;161,913;4980,763
2023-04-05;13;167,838;4833,050
2023-04-05;14;158,363;5046,288
2023-04-05;15;199,988;4854,888
2023-04-05;16;203,163;4152,425
2023-04-05;17;162,713;3022,988
2023-04-05;18;139,750;1737,675
2023-04-05;19;146,438;629,938
2023-04-05;20;247,125;97,650
2023-04-05;21;407,688;0,000
2023-04-05;22;607,238;0,000
2023-04-05;23;742,013;0,000
2023-04-05;24;848,975;0,000
2023-04-06;1;969,625;0,000
2023-04-06;2;972,588;0,000
2023-04-06;3;997,163;0,000
