Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2022-08-01;1;967,613;0,000
2022-08-01;2;863,388;0,000
2022-08-01;3;780,325;0,000
2022-08-01;4;807,475;0,000
2022-08-01;5;786,613;1,200
2022-08-01;6;756,038;97,500
2022-08-01;7;722,625;426,375
2022-08-01;8;529,588;1153,225
2022-08-01;9;411,938;2032,075
2022-08-01;10;348,250;2953,263
2022-08-01;11;314,725;3762,463
2022-08-01;12;347,788;4126,750
2022-08-01;13;379,950;4413,163
2022-08-01;14;428,263;4578,475
2022-08-01;15;514,138;4290,600
2022-08-01;16;608,375;3873,863
2022-08-01;17;732,713;3238,600
2022-08-01;18;795,075;2139,675
2022-08-01;19;662,013;1093,738
2022-08-01;20;640,988;427,275
2022-08-01;21;636,013;91,513
2022-08-01;22;638,550;0,000
2022-08-01;23;710,913;0,000
2022-08-01;24;752,575;0,000
2022-08-02;1;794,000;0,000
2022-08-02;2;791,325;0,000
2022-08-02;3;847,150;0,000
2022-08-02;4;896,863;0,000
2022-08-02;5;672,175;1,188
2022-08-02;6;637,088;75,225
2022-08-02;7;569,950;413,138
2022-08-02;8;332,925;1294,438
2022-08-02;9;241,613;2465,400
2022-08-02;10;234,150;3468,888
2022-08-02;11;230,775;4630,788
2022-08-02;12;210,375;5315,488
2022-08-02;13;219,088;5188,038
2022-08-02;14;212,488;5317,475
2022-08-02;15;204,600;5166,550
2022-08-02;16;212,775;4821,638
2022-08-02;17;212,375;3900,863
2022-08-02;18;231,050;2810,950
2022-08-02;19;186,900;1369,225
2022-08-02;20;133,113;414,138
2022-08-02;21;203,625;88,850
2022-08-02;22;363,025;0,000
2022-08-02;23;480,938;0,000
2022-08-02;24;595,888;0,000
2022-08-03;1;758,650;0,000
2022-08-03;2;852,888;0,000
2022-08-03;3;811,638;0,000
2022-08-03;4;679,875;0,000
2022-08-03;5;637,038;2,563
2022-08-03;6;647,338;94,750
2022-08-03;7;572,400;562,513
2022-08-03;8;367,213;1508,550
2022-08-03;9;143,725;2876,175
2022-08-03;10;66,238;4330,938
2022-08-03;11;134,338;5394,525
2022-08-03;12;197,863;6018,900
2022-08-03;13;200,125;6142,288
2022-08-03;14;185,950;6081,200
2022-08-03;15;173,375;5695,725
2022-08-03;16;170,325;5112,713
2022-08-03;17;149,600;4253,588
2022-08-03;18;134,238;3008,600
2022-08-03;19;146,875;1466,763
2022-08-03;20;241,063;404,763
2022-08-03;21;574,588;97,450
2022-08-03;22;1030,563;0,000
2022-08-03;23;1616,175;0,000
2022-08-03;24;2204,363;0,000
2022-08-04;1;2639,513;0,000
2022-08-04;2;2563,688;0,000
2022-08-04;3;2322,188;0,000
2022-08-04;4;2139,988;0,000
2022-08-04;5;1875,250;1,113
2022-08-04;6;1680,738;78,875
2022-08-04;7;1426,288;517,988
2022-08-04;8;862,350;1775,975
2022-08-04;9;253,963;3357,388
2022-08-04;10;126,825;4654,075
2022-08-04;11;286,763;5650,513
2022-08-04;12;627,313;6237,313
2022-08-04;13;768,025;6488,700
2022-08-04;14;778,600;6410,563
2022-08-04;15;736,600;6055,263
2022-08-04;16;665,550;5339,788
2022-08-04;17;664,063;4283,563
2022-08-04;18;714,263;2926,413
2022-08-04;19;853,700;1365,488
2022-08-04;20;1251,563;442,725
2022-08-04;21;2241,163;95,763
2022-08-04;22;3470,400;0,000
2022-08-04;23;4152,288;0,000
2022-08-04;24;4220,613;0,000
2022-08-05;1;4053,575;0,000
2022-08-05;2;3825,600;0,000
2022-08-05;3;3415,788;0,000
2022-08-05;4;3082,750;0,000
2022-08-05;5;2911,050;0,863
2022-08-05;6;2618,200;69,688
2022-08-05;7;2169,513;471,850
2022-08-05;8;1339,438;1781,413
2022-08-05;9;682,438;3373,663
2022-08-05;10;791,225;4657,513
