Data;Godzina;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych
2023-09-01;1;3707,638;0,000
2023-09-01;2;3739,438;0,000
2023-09-01;3;3578,588;0,000
2023-09-01;4;3696,275;0,000
2023-09-01;5;3642,063;0,000
2023-09-01;6;3530,125;12,988
2023-09-01;7;3469,788;364,788
2023-09-01;8;3415,825;1827,725
2023-09-01;9;3077,025;3995,375
2023-09-01;10;3181,375;5952,250
2023-09-01;11;3857,125;7082,013
2023-09-01;12;4250,025;7189,025
2023-09-01;13;4361,125;6674,550
2023-09-01;14;4168,713;6393,663
2023-09-01;15;3942,050;6134,575
2023-09-01;16;3702,150;5147,700
2023-09-01;17;3327,350;3762,063
2023-09-01;18;2905,425;2156,788
2023-09-01;19;2207,388;769,850
2023-09-01;20;2026,388;147,550
2023-09-01;21;2206,600;0,000
2023-09-01;22;2408,325;0,000
2023-09-01;23;2579,125;0,000
2023-09-01;24;2457,538;0,000
2023-09-02;1;2302,888;0,000
2023-09-02;2;2082,113;0,000
2023-09-02;3;1944,925;0,000
2023-09-02;4;1836,450;0,000
2023-09-02;5;1771,725;0,000
2023-09-02;6;1737,500;8,150
2023-09-02;7;1702,875;286,438
2023-09-02;8;1398,125;1499,300
2023-09-02;9;852,563;3495,725
2023-09-02;10;672,850;5313,638
2023-09-02;11;983,463;6504,463
2023-09-02;12;1195,188;7136,100
2023-09-02;13;1278,013;7098,063
2023-09-02;14;1174,313;6691,413
2023-09-02;15;985,588;6568,975
2023-09-02;16;820,700;5516,275
2023-09-02;17;689,188;4244,400
2023-09-02;18;536,325;2519,125
2023-09-02;19;355,575;936,138
2023-09-02;20;368,225;205,625
2023-09-02;21;453,938;0,000
2023-09-02;22;456,050;0,000
2023-09-02;23;428,175;0,000
2023-09-02;24;424,925;0,000
2023-09-03;1;451,275;0,000
2023-09-03;2;476,038;0,000
2023-09-03;3;514,625;0,000
2023-09-03;4;583,050;0,000
2023-09-03;5;722,338;0,000
2023-09-03;6;784,875;9,950
2023-09-03;7;845,875;316,950
2023-09-03;8;724,063;1347,700
2023-09-03;9;595,188;2906,838
2023-09-03;10;457,325;4624,888
2023-09-03;11;616,263;5766,038
2023-09-03;12;769,400;6011,225
2023-09-03;13;956,525;6184,825
2023-09-03;14;1160,900;6438,313
2023-09-03;15;1421,188;6024,888
2023-09-03;16;1775,663;5270,625
2023-09-03;17;2141,163;3546,625
2023-09-03;18;2045,938;1774,325
2023-09-03;19;1751,013;646,788
2023-09-03;20;1685,488;184,100
2023-09-03;21;1533,225;0,000
2023-09-03;22;1357,000;0,000
2023-09-03;23;1167,925;0,000
2023-09-03;24;1018,063;0,000
2023-09-04;1;929,575;0,000
2023-09-04;2;910,375;0,000
2023-09-04;3;977,850;0,000
2023-09-04;4;982,200;0,000
2023-09-04;5;898,863;0,000
2023-09-04;6;923,138;2,563
2023-09-04;7;942,863;249,375
2023-09-04;8;646,713;1264,763
2023-09-04;9;296,975;2881,475
2023-09-04;10;184,888;4421,138
2023-09-04;11;288,513;5960,675
2023-09-04;12;389,488;7010,388
2023-09-04;13;473,825;7209,813
2023-09-04;14;547,000;7172,475
2023-09-04;15;480,038;6682,813
2023-09-04;16;425,450;5722,575
2023-09-04;17;407,113;4336,425
2023-09-04;18;271,325;2581,250
2023-09-04;19;191,150;871,988
2023-09-04;20;150,463;136,488
2023-09-04;21;182,150;0,000
2023-09-04;22;256,150;0,000
2023-09-04;23;304,675;0,000
2023-09-04;24;404,813;0,000
2023-09-05;1;538,750;0,000
2023-09-05;2;608,275;0,000
2023-09-05;3;691,488;0,000
2023-09-05;4;816,050;0,000
2023-09-05;5;997,763;0,000
2023-09-05;6;1163,063;2,988
2023-09-05;7;1214,100;287,700
2023-09-05;8;1153,400;1824,238
2023-09-05;9;726,475;4172,688
2023-09-05;10;368,713;6135,450
2023-09-05;11;427,325;7532,688
2023-09-05;12;609,900;8218,838
2023-09-05;13;678,338;8548,650
2023-09-05;14;629,175;8310,763
2023-09-05;15;517,250;7664,050
2023-09-05;16;498,600;6734,175
2023-09-05;17;527,963;5271,325
2023-09-05;18;565,950;3060,950
2023-09-05;19;559,863;920,925
2023-09-05;20;713,988;137,225
2023-09-05;21;1294,013;0,000
2023-09-05;22;1934,200;0,000
2023-09-05;23;2247,088;0,000
2023-09-05;24;2331,713;0,000
2023-09-06;1;2156,950;0,000
2023-09-06;2;1829,600;0,000
2023-09-06;3;1425,988;0,000
2023-09-06;4;1035,538;0,000
2023-09-06;5;832,700;0,000
2023-09-06;6;674,800;3,188
2023-09-06;7;513,913;285,600
2023-09-06;8;374,013;1868,188
2023-09-06;9;175,463;4482,850
2023-09-06;10;55,750;6665,600
2023-09-06;11;56,838;8140,663
2023-09-06;12;67,425;8946,775
2023-09-06;13;73,588;9274,863
2023-09-06;14;77,788;9039,300
2023-09-06;15;134,850;8513,988
